         h          k          l       FREE         FP      SIGFP         FC       PHIC     FC_ALL   PHIC_ALL        FWT       PHWT     DELFWT    PHDELWT        FOM  FC_ALL_LS PHIC_ALL_LS
       -26          2         15          1      46.11       3.58      44.39       0.43      41.54       0.43      40.47       0.43       1.08       3.57       0.89      44.44       0.43
       -26          2         16          1      29.30       4.70      25.55       1.33      23.83       1.33      14.28       1.33       9.55       4.47       0.65      25.62       1.33
       -26          2         17          1      53.76       3.62      58.44       3.74      54.30       3.74      45.84       3.74       8.46       0.60       0.93      58.50       3.74
       -26          2         18          1      84.63       4.09      78.62       4.21      72.68       4.21      91.25       4.21      18.57       4.21       0.97      78.74       4.20
       -26          2         19          1      36.08       3.94      40.57       1.07      37.29       1.07      23.84       1.07      13.45       4.21       0.85      40.80       1.07
       -26          2         20          1      75.09       3.75      96.02       1.38      87.61       1.37      58.39       1.37      29.22       4.52       0.97      95.70       1.37
       -26          2         21          1     115.24       5.40      96.26       4.81      87.18       4.81     139.09       4.81      51.92       4.81       0.98      96.59       4.81
       -26          2         22          1     100.88       4.73     113.16       5.05     101.58       5.05      96.75       5.05       4.83       1.91       0.98     113.27       5.04
       -26          2         23          1      64.18       3.56      72.26       1.09      64.23       1.08      59.03       1.08       5.20       4.23       0.96      72.22       1.08
       -26          2         24          1      47.19       3.51      69.89       2.00      61.46       2.00      27.81       2.00      33.65       5.14       0.95      69.86       2.00
       -26          2         25          1      13.54       5.48      36.12       3.57      31.42       3.57      16.04       0.43      47.45       0.43       0.57      36.42       3.57
       -26          2         26          1      34.57       3.67      33.40       5.63      28.66       5.63      30.00       5.63       1.34       5.63       0.85      33.33       5.64
       -26          2         27          1      55.94       3.74      52.46       5.81      44.40       5.81      61.60       5.81      17.20       5.81       0.95      52.44       5.81
       -26          3          1          1      84.05       4.23      63.82       3.28      56.12       3.28     106.36       3.28      50.24       3.28       0.97      63.78       3.28
       -26          3          2          1      31.64       5.21      30.46       5.39      26.99       5.39      21.83       5.39       5.16       2.25       0.77      29.58       5.40
       -26          3          3          1      61.39       3.61      35.77       6.28      32.04       6.28      79.83       6.28      47.79       6.28       0.91      35.63       6.27
       -26          3          4          1      39.44       4.09      18.86       3.57      17.03       3.57      37.15       3.57      20.12       3.57       0.69      18.89       3.57
       -26          3          5          1      37.12       4.25      50.38       4.66      45.79       4.66      20.07       4.66      25.72       1.51       0.89      50.24       4.65
       -26          3          6          1      54.20       3.58      63.29       0.83      57.88       0.83      44.05       0.83      13.83       3.97       0.94      63.43       0.83
       -26          3          7          1      42.77       3.86      34.52       1.02      31.72       1.02      40.88       1.02       9.16       1.02       0.85      34.29       1.01
       -26          3          8          1      31.40       5.18      51.65       4.70      47.67       4.70       6.16       4.70      41.51       1.56       0.86      52.17       4.71
       -26          3          9          1      40.30       4.01      38.51       1.09      35.65       1.09      33.10       1.09       2.55       4.24       0.85      38.44       1.10
       -26          3         10          1     100.41       4.76      81.67       1.56      75.77       1.56     119.79       1.56      44.02       1.56       0.97      81.67       1.56
       -26          3         11          1      74.20       3.82      45.52       1.29      42.31       1.29      96.62       1.29      54.31       1.29       0.94      46.16       1.28
       -26          3         12          1      43.42       5.48      32.67       0.33      30.37       0.33      41.54       0.33      11.17       0.33       0.83      32.84       0.33
       -26          3         13          0      29.63       4.91      56.60       2.77      52.57       2.77      52.57       2.77       0.00       0.00       0.00      56.43       2.76
       -26          3         14          1      64.96       5.10      49.57       4.35      45.99       4.35      74.97       4.35      28.98       4.35       0.93      49.51       4.35
       -26          3         15          1      92.05       4.38      77.82       5.45      72.02       5.45     106.63       5.45      34.61       5.45       0.97      77.62       5.45
       -26          3         16          1      56.30       3.50      41.99       0.16      38.74       0.16      63.67       0.16      24.93       0.16       0.91      41.73       0.17
       -26          3         17          1      77.07       3.85      66.13       3.40      60.77       3.40      87.14       3.40      26.37       3.40       0.96      66.41       3.41
       -26          3         18          1      77.01       3.94      76.45       3.92      69.91       3.92      78.81       3.92       8.90       3.92       0.97      76.82       3.92
       -26          3         19          1      46.54       3.53      31.62       0.76      28.73       0.76      50.86       0.76      22.13       0.76       0.86      31.56       0.78
       -26          3         20          1      58.44       3.44      61.07       1.55      55.12       1.55      55.38       1.55       0.26       1.55       0.95      61.12       1.55
       -26          3         21          1      93.44       4.48      67.14       4.32      60.11       4.32     121.04       4.32      60.93       4.32       0.97      67.04       4.32
       -26          3         22          1     101.72       4.94      79.84       4.99      70.88       4.99     127.85       4.99      56.97       4.99       0.98      80.01       4.98
       -26          3         23          1      43.46       3.47      54.05       0.73      47.50       0.73      32.74       0.73      14.76       3.87       0.92      53.98       0.72
       -26          3         24          1      58.65       3.36      78.15       1.81      67.96       1.81      45.03       1.81      22.92       4.95       0.96      78.18       1.81
       -26          3         25          1      15.38       5.74      27.32       4.22      23.52       4.22       7.42       1.07      30.94       1.07       0.52      27.71       4.22
       -26          3         26          1      77.59       4.85      61.65       5.24      52.28       5.24      97.72       5.24      45.44       5.24       0.97      61.46       5.24
       -26          4          1          1     101.24       3.99      94.17       3.61      81.50       3.61     117.44       3.61      35.94       3.61       0.98      94.15       3.62
       -26          4          2          1      67.83       3.11      58.16       5.06      50.86       5.06      78.89       5.06      28.03       5.06       0.96      58.47       5.07
       -26          4          3          1      82.99       3.39      78.98       5.91      69.67       5.91      91.82       5.91      22.15       5.91       0.97      79.34       5.92
       -26          4          4          1      20.95       5.89      24.73       1.45      21.99       1.45       1.30       1.45      20.69       4.59       0.56      24.90       1.45
       -26          4          5          1      18.48       6.01      31.19       2.71      27.89       2.71       6.25       5.85      34.14       5.85       0.59      30.93       2.71
       -26          4          6          1      45.01       3.43      38.09       1.96      34.29       1.95      45.13       1.95      10.84       1.95       0.88      37.99       1.94
