                    h          k          l       FREE         FP      SIGFP      FCalc    PHICalc
      7073          3          2         12          1     233.22      39.80     170.58       0.99
      7074          3          2         13          1      63.68      23.14      59.71      -3.08
      7075          3          2         14          1      68.00      23.01      62.01       2.92
      7076          3          2         15          1     169.07      31.84     161.63       0.23
      7077          3          2         16          1      49.89      26.26      59.62       0.66
      7078          3          2         17          0      78.90      27.65      71.21       0.21
      7079          3          2         18          1      75.14      32.02      85.84      -1.89
      7080          3          2         19          1      85.94      34.26      80.42      -1.61
      7081          3          3          0          1     530.05      78.88     787.27      -1.02
      7082          3          3          1          1     367.83      55.66     616.99      -0.66
      7083          3          3          2          1     426.58      68.08     333.80       0.90
      7084          3          3          3          1     330.29      52.26     412.16      -2.13
      7085          3          3          4          1     250.68      43.10     233.66       2.94
      7086          3          3          5          1     426.78      72.31     399.73      -2.32
      7087          3          3          6          1     334.38      56.63     368.62      -0.01
      7088          3          3          7          1     207.62      35.94     236.75      -1.60
      7089          3          3          8          1     168.91      31.39     108.25      -2.95
      7090          3          3          9          1     109.49      26.93      71.34      -2.91
      7091          3          3         10          0     110.09      26.39      91.14       0.68
      7092          3          3         11          0      74.61      25.50      80.38       1.76
      7093          3          3         12          1     255.50      49.00     245.51      -0.93
      7094          3          3         13          1      88.26      26.10     131.42       2.21
      7095          3          3         14          1      67.31      22.54     128.77      -1.02
      7096          3          3         15          1     106.98      27.44      90.66       0.07
      7097          3          3         16          1     108.15      26.19      80.58       1.68
      7098          3          3         17          1      44.93      26.38      48.86      -2.31
      7099          3          3         18          1      19.21      30.16      30.36       2.67
      7100          3          3         19          1     149.16      39.07     120.29       0.95
      7101          3          4          0          1     221.33      33.32     278.54       1.12
      7102          3          4          1          1     404.68      61.23     432.56       0.43
      7103          3          4          2          1     200.30      30.91     286.51      -0.05
      7104          3          4          3          1      76.15      14.91      35.49       1.65
      7105          3          4          4          1     152.43      25.34     173.20      -2.60
      7106          3          4          5          1     162.36      28.24     130.76      -2.46
      7107          3          4          6          1     270.32      47.40     299.73      -1.52
      7108          3          4          7          1     179.74      32.31     221.76      -0.34
      7109          3          4          8          1     336.10      56.96     329.22       1.91
      7110          3          4          9          1     266.84      50.11     223.93       0.82
      7111          3          4         10          1     383.86      72.76     390.58       0.74
      7112          3          4         11          1      49.15      23.43      27.53       2.41
      7113          3          4         12          1     177.76      35.31     181.18       1.92
      7114          3          4         13          1     107.97      26.12      77.62       1.60
      7115          3          4         14          1      80.63      24.50     122.66      -1.72
      7116          3          4         15          1      40.82      24.32      61.88       0.95
      7117          3          4         16          0      48.58      23.27      42.46      -1.22
      7118          3          4         17          0      52.01      30.36      97.48      -2.33
      7119          3          4         18          1      48.35      29.76      64.47       0.19
      7120          3          4         19          1      77.34      32.63      76.98      -1.88
      7121          3          5          0          1      58.94      11.79     176.36       1.57
      7122          3          5          1          1     431.66      68.12     440.07      -3.01
      7123          3          5          2          1      84.17      14.69      92.49      -2.56
      7124          3          5          3          1     151.70      26.14     382.23      -1.41
      7125          3          5          4          0     138.67      23.21     153.02      -0.78
      7126          3          5          5          1     331.36      52.62     368.07       0.69
      7127          3          5          6          1     501.65      86.11     515.41      -2.20
      7128          3          5          7          1     298.05      50.38     205.77       0.11
      7129          3          5          8          0     268.87      47.58     239.10       0.31
      7130          3          5          9          1     184.34      34.24     157.64       1.60
      7131          3          5         10          1     168.26      32.22     155.61       2.55
      7132          3          5         11          1     211.65      40.88     195.01       0.78
      7133          3          5         12          1     120.46      30.85     135.34       2.76
      7134          3          5         13          1     138.40      28.58     111.50       2.06
      7135          3          5         14          1     197.55      34.10     149.16      -0.32
      7136          3          5         15          1      95.38      24.09      96.01       0.36
      7137          3          5         16          1      59.27      23.65      73.23       1.65
      7138          3          5         17          1      50.14      28.16      40.08      -0.57
      7139          3          5         18          1      81.23      31.83      75.19       1.34
      7140          3          5         19          1      11.77      34.44      17.04      -2.53
      7141          3          6          0          1     157.45      25.98      73.43       0.21
      7142          3          6          1          1     109.75      17.86     170.92      -0.81
      7143          3          6          2          1     138.24      21.60     169.68       2.79
      7144          3          6          3          1      38.76      12.65      67.40      -2.31
      7145          3          6          4          1     226.79      36.26     237.83       1.04
      7146          3          6          5          1     251.55      40.47     255.48       1.57
      7147          3          6          6          1     248.02      39.82     246.26      -2.35
      7148          3          6          7          1     213.14      36.17     277.42      -1.86
      7149          3          6          8          1      77.92      23.31      70.66      -1.47
      7150          3          6          9          1     263.29      46.25     247.91       0.11
      7151          3          6         10          1     159.46      29.86     188.39      -0.91
      7152          3          6         11          1      50.88      22.17      69.39      -1.42
      7153          3          6         12          1      90.34      23.19      98.60       0.28
      7154          3          6         13          1     140.54      32.45     155.70      -2.87
      7155          3          6         14          1      65.80      22.26      41.34      -0.61
      7156          3          6         15          1      63.29      22.52      50.42       2.03
      7157          3          6         17          1      64.85      29.85      72.40      -3.00
      7158          3          6         18          1      41.73      31.56      50.73      -0.25
      7159          3          6         19          1      91.22      31.67     101.79      -2.95
      7160          3          7          0          1     153.41      24.10     240.77       1.81
      7161          3          7          1          1      23.46      10.95      46.82      -2.00
      7162          3          7          2          1     268.43      40.99     294.79       0.49
      7163          3          7          3          1     208.47      33.96     290.25      -2.30
      7164          3          7          4          1     168.68      27.52     198.87       0.71
      7165          3          7          5          1     202.56      32.53      94.80      -1.43
      7166          3          7          6          1     312.55      51.01     254.89       1.30
      7167          3          7          7          1     132.68      24.99     134.88       3.06
      7168          3          7          8          1     489.58      85.48     493.99       0.21
      7169          3          7          9          1      21.13      19.77      62.96       2.32
      7170          3          7         10          1     127.13      26.46     134.36       0.99
      7171          3          7         11          0      79.48      21.64      71.57      -0.39
      7172          3          7         12          1      98.18      23.42      89.40       1.91
      7173          3          7         13          1     183.38      30.88     178.34       0.31
      7174          3          7         14          1      66.02      22.35     127.23      -1.77
      7175          3          7         15          1      41.63      21.84      47.25       1.44
      7176          3          7         16          1      16.02      24.87      10.81      -3.13
      7177          3          7         17          1      78.30      31.10     122.24      -2.94
      7178          3          7         18          1      69.65      31.91      63.80       0.63
      7179          3          8          0          1     183.89      28.68     183.98      -2.64
      7180          3          8          1          1     271.27      41.97     275.65      -1.82
      7181          3          8          2          1     210.66      33.20     231.86       1.34
      7182          3          8          3          1     247.62      38.06     263.88       2.51
      7183          3          8          4          1     121.81      21.46      97.16      -0.24
      7184          3          8          5          1     155.73      26.56     126.12      -0.72
      7185          3          8          6          1     523.55      86.49     503.73       0.45
      7186          3          8          7          0     245.98      40.06     232.32      -2.50
      7187          3          8          8          1      57.80      18.88      53.24      -1.26
      7188          3          8          9          1     206.45      35.62     242.37      -3.14
      7189          3          8         10          1     329.80      57.88     338.70      -1.77
      7190          3          8         11          1     192.08      35.19     216.18       2.18
      7191          3          8         12          1      51.35      21.53      44.18      -1.95
      7192          3          8         13          1     145.77      26.17     142.53       0.73
      7193          3          8         14          1      72.69      22.48      64.19       1.79
      7194          3          8         15          0      81.11      23.28      81.06       0.59
      7195          3          8         16          1     103.34      32.21      76.15       2.86
      7196          3          8         17          1      44.77      28.18      63.79      -0.07
      7197          3          8         18          1      76.48      31.52     137.96      -1.73
      7198          3          9          0          1     579.73      89.77     500.07      -2.63
      7199          3          9          1          1     121.21      19.43     172.97      -2.01
      7200          3          9          2          1      84.66      16.48      91.85       2.59
      7201          3          9          3          1     262.72      42.10     283.99      -0.25
      7202          3          9          4          1     334.10      50.94     322.99      -2.87
      7203          3          9          5          1     184.97      30.83     204.89      -0.92
      7204          3          9          6          1     340.14      54.82     341.14       1.09
      7205          3          9          7          1     274.77      46.09     348.22       2.10
      7206          3          9          8          1     155.76      28.30     150.64      -0.40
      7207          3          9          9          0     217.01      37.32     148.21       2.59
      7208          3          9         10          1     164.16      29.39     157.53       0.12
      7209          3          9         11          1     194.26      33.21     155.82      -0.39
      7210          3          9         12          1      29.22      19.78      52.14      -0.39
      7211          3          9         13          0     165.37      28.15     109.25       0.84
      7212          3          9         14          1      29.23      21.27      52.43       2.18
      7213          3          9         15          1      99.47      26.84     120.08      -0.96
      7214          3          9         16          1      92.35      30.71      83.50       3.06
      7215          3          9         17          1      40.54      27.70      18.36       1.90
      7216          3          9         18          1     110.14      32.85      93.80       1.61
      7217          3         10          0          1     200.80      31.03     193.54      -0.61
      7218          3         10          1          1     146.57      25.10     216.90       2.77
      7219          3         10          2          1     208.20      32.59     211.79      -0.51
      7220          3         10          3          1     109.15      19.75      70.22       2.37
      7221          3         10          4          1     169.10      26.78     274.60       1.50
      7222          3         10          5          1      81.11      17.52      68.97      -2.86
      7223          3         10          6          1     172.38      28.88     178.92       1.03
      7224          3         10          7          1     290.51      46.23     312.04      -1.69
      7225          3         10          8          1     307.19      48.37     241.53       1.50
      7226          3         10          9          1     188.85      32.47     139.36       1.97
      7227          3         10         10          1     104.10      21.58      77.80      -1.90
      7228          3         10         11          1     117.56      22.84      95.88       0.06
      7229          3         10         12          1     137.09      24.92     139.13       1.48
      7230          3         10         13          1     121.53      23.04      77.03       2.22
      7231          3         10         14          1     177.80      30.28     161.64      -1.90
      7232          3         10         15          1      26.86      22.07      51.88       1.56
      7233          3         10         16          1     119.21      32.73     102.44       0.02
      7234          3         10         17          1      79.38      29.91      53.67       0.41
      7235          3         10         18          1      58.51      28.78      23.80      -2.33
      7236          3         11          0          1     300.06      46.57     285.66      -2.80
      7237          3         11          1          1      63.81      14.79      61.50       0.55
      7238          3         11          2          1     232.96      36.81     141.69      -2.76
      7239          3         11          3          0     197.86      33.27     232.36      -1.91
      7240          3         11          4          1      62.78      15.68      50.79      -3.00
      7241          3         11          5          1     442.38      70.61     445.70       2.05
      7242          3         11          6          1     182.08      30.27     120.38      -2.17
      7243          3         11          7          1     257.31      41.45     240.50      -0.37
      7244          3         11          8          1     254.05      41.98     297.68       0.52
      7245          3         11          9          1     212.51      35.36     177.45      -2.08
      7246          3         11         10          1      71.84      18.78      88.83       0.59
      7247          3         11         11          1      60.71      19.04      49.22      -1.97
      7248          3         11         12          1     158.06      26.20     148.26       0.82
      7249          3         11         13          1     144.01      25.56     167.03       3.08
      7250          3         11         14          1      42.83      20.76      39.41      -1.13
      7251          3         11         15          1      54.37      24.92      20.24      -0.29
      7252          3         11         16          1      21.40      24.55      33.75       0.87
      7253          3         11         17          1      71.17      29.30      35.36       3.12
      7254          3         12          0          1     171.88      27.22     123.71       2.24
      7255          3         12          1          1      42.31      14.15      73.08       0.89
      7256          3         12          2          1     188.25      30.79     166.92       0.05
      7257          3         12          3          1     154.08      26.10     124.94      -1.16
      7258          3         12          4          1     143.75      23.86     121.50      -0.58
      7259          3         12          5          1      43.59      15.83      33.92       2.40
      7260          3         12          6          1     235.75      37.87     203.61      -0.85
      7261          3         12          7          1     194.16      31.90     172.65      -1.88
      7262          3         12          8          1     187.03      31.12     142.04      -2.75
      7263          3         12          9          1     102.94      20.84     103.16       0.74
      7264          3         12         10          1     158.12      27.03     142.08       1.83
      7265          3         12         11          1      29.77      16.95      34.22      -1.93
      7266          3         12         12          1      71.95      20.67     109.07       0.53
      7267          3         12         13          1      81.51      21.69      80.55      -0.09
      7268          3         12         14          1     108.45      28.61     108.85      -2.34
      7269          3         12         15          1      60.31      25.04      49.73      -0.37
      7270          3         12         16          1      36.18      23.94      24.49      -3.05
      7271          3         12         17          1      21.00      27.86      27.51       1.33
      7272          3         13          0          1     171.43      30.08     195.73       3.02
      7273          3         13          1          1     228.68      36.15     274.88       2.15
      7274          3         13          2          0     329.54      51.46     285.43      -0.72
      7275          3         13          3          1     168.32      27.51     203.33       0.79
      7276          3         13          4          0      35.43      12.71      92.68       0.34
      7277          3         13          5          1     250.01      40.87     245.37      -1.26
      7278          3         13          6          1      70.60      16.25      70.35       2.40
      7279          3         13          7          1      48.48      15.97      87.57       1.26
      7280          3         13          8          1     100.30      20.39     104.51       3.12
      7281          3         13          9          1      95.66      19.62      39.32       0.32
      7282          3         13         10          1      94.02      18.99      68.63       1.57
      7283          3         13         11          1     205.08      33.39     240.88      -2.43
      7284          3         13         12          1      19.01      19.61      32.03      -0.69
      7285          3         13         13          1      68.88      21.66      77.52       2.59
      7286          3         13         14          0      49.68      22.22      56.80       2.75
      7287          3         13         15          1     105.46      28.62     107.44       1.60
      7288          3         13         16          0      67.17      25.46      73.97      -0.47
      7289          3         14          0          1     387.19      60.48     420.30      -0.83
      7290          3         14          1          1     170.04      27.53     164.73       0.39
      7291          3         14          2          1     163.58      27.12     158.75      -0.20
      7292          3         14          3          1     194.26      30.43     208.24       0.21
      7293          3         14          4          0     101.59      18.41      91.35       2.24
      7294          3         14          5          1      35.72      14.22      26.55       0.03
      7295          3         14          6          1     112.10      19.57     140.09      -1.79
      7296          3         14          7          0      63.06      16.09      20.00       2.86
      7297          3         14          8          1     134.17      23.59     153.86       1.32
      7298          3         14          9          1     130.88      21.67     187.54      -2.99
      7299          3         14         10          1     137.24      24.73      97.44       1.71
      7300          3         14         11          1     104.18      23.44     115.36      -1.59
      7301          3         14         12          1      74.24      21.51      98.15      -2.17
      7302          3         14         13          1      67.55      22.57      93.45      -1.08
      7303          3         14         14          1      77.10      25.73     110.44      -0.44
      7304          3         14         15          1      37.76      23.48      45.85      -1.67
      7305          3         14         16          1      17.49      25.18      60.18       2.78
      7306          3         15          0          1     207.77      37.87     184.13      -3.03
      7307          3         15          1          1     258.44      40.45     265.22       0.82
      7308          3         15          2          1     148.75      24.51     123.47       0.63
      7309          3         15          3          1     175.54      27.08     143.43       3.00
      7310          3         15          4          1      94.11      17.14      84.88      -2.22
      7311          3         15          5          1      88.86      16.89     134.07       2.90
      7312          3         15          6          1      77.49      15.67      75.64       0.19
      7313          3         15          7          1      16.43      14.62      36.25       0.69
      7314          3         15          8          1     109.04      19.70     102.34       1.99
      7315          3         15          9          1      27.41      16.96      37.87       1.75
      7316          3         15         10          1      93.64      19.94      98.28      -2.05
      7317          3         15         11          0      52.75      17.77      71.64       2.55
      7318          3         15         12          0     123.00      30.86     136.80      -1.58
      7319          3         15         13          1     118.62      29.85      91.91      -2.33
      7320          3         15         14          1      37.83      22.62      65.66       1.07
      7321          3         15         15          1      33.76      24.87      62.44       1.62
      7322          3         16          0          1      68.17      15.62      96.65      -1.48
      7323          3         16          1          1     162.67      29.75     165.61      -1.29
      7324          3         16          2          1      99.17      19.52     101.75      -2.82
      7325          3         16          3          0      21.18      11.50      36.93       1.41
      7326          3         16          4          1     154.66      26.65     132.89       2.27
      7327          3         16          5          1     176.72      30.06     161.57      -1.70
      7328          3         16          6          1      75.89      15.31      54.81       2.93
      7329          3         16          7          1      65.04      15.65      65.06       0.63
      7330          3         16          8          1      29.40      15.03      32.68      -1.69
      7331          3         16          9          1      40.52      15.97      59.09      -1.13
      7332          3         16         10          1      76.01      19.98      45.38      -0.61
      7333          3         16         11          1      66.31      20.89      55.91       2.22
      7334          3         16         12          1     127.50      29.90     118.67       2.81
      7335          3         16         13          1      64.21      21.94      54.27      -0.08
      7336          3         16         14          1      27.08      22.76      47.01      -1.93
      7337          3         16         15          1      23.21      22.92      30.18       1.78
      7338          3         17          0          1      45.36      35.65      47.93      -1.35
      7339          3         17          1          1     117.31      25.25     120.94      -2.04
      7340          3         17          2          1     216.73      34.93     230.46      -0.30
      7341          3         17          3          1     159.77      26.08     148.02      -2.18
      7342          3         17          4          1      57.93      13.33      56.30       1.35
      7343          3         17          5          1      98.64      17.69     120.43       2.89
      7344          3         17          6          1      85.61      17.57     125.98       1.03
      7345          3         17          7          1      51.90      14.78      71.61       2.34
      7346          3         17          8          1      90.27      18.73     102.60      -2.29
      7347          3         17          9          1     137.13      24.96     130.05      -2.34
      7348          3         17         10          1      49.60      18.88      77.73       0.63
      7349          3         17         12          0      62.51      21.19      93.61      -2.98
      7350          3         17         13          1      35.83      22.90      38.95       3.04
      7351          3         17         14          1      58.58      22.41      51.87      -0.25
      7352          3         18          0          1      48.56      30.97      52.55      -2.75
      7353          3         18          1          1      44.78      32.01      66.30      -1.29
      7354          3         18          2          1      60.85      14.73      81.31      -2.37
      7355          3         18          3          1      15.76      10.54      66.30       2.71
      7356          3         18          4          1      87.75      16.73      53.54      -0.59
      7357          3         18          5          0     139.51      24.25     134.96      -1.55
      7358          3         18          6          1      61.57      15.08      66.43      -2.40
      7359          3         18          7          0      31.96      17.31      36.93       0.88
      7360          3         18          8          1      43.86      16.30      43.40       2.50
      7361          3         18          9          1      72.58      19.14      62.83      -2.75
      7362          3         18         10          1      17.97      17.41       6.87       3.07
      7363          3         18         11          1      55.20      20.23      51.27       1.17
      7364          3         18         12          1      30.46      18.85      16.89       0.77
      7365          3         18         13          1      15.26      20.10      30.57      -2.71
      7366          3         19          0          1      70.61      32.15      92.01      -3.08
      7367          3         19          2          0     117.21      38.03     126.85      -2.72
      7368          3         19          3          1     107.85      23.06     112.33       0.24
      7369          3         19          4          1      30.39      11.35       7.97       2.46
      7370          3         19          5          1      36.08      12.46      29.98       1.35
      7371          3         19          6          1      72.30      16.05      62.50      -0.09
      7372          3         19          7          1      33.86      16.43      21.14      -2.93
      7373          3         19          8          1      74.37      19.15      76.69       2.23
      7374          3         19          9          1      25.40      15.33      28.62      -0.84
      7375          3         19         10          1      62.94      18.73      74.70      -1.38
      7376          3         19         11          1      89.60      22.91      92.54      -3.11
      7377          3         19         12          0      20.07      20.21      36.63       2.98
      7378          3         20          0          0      58.76      33.09      55.49      -0.08
      7379          3         20          1          1      70.47      31.50      65.02      -2.18
      7380          3         20          2          1     106.66      34.48     102.41      -1.80
      7381          3         20          3          1      25.64      30.35      69.56      -0.19
      7382          3         20          4          1      54.87      14.36      68.44       2.16
      7383          3         20          5          1      39.96      12.57      22.27       2.45
      7384          3         20          6          1      12.60      12.25      31.38       0.61
      7385          3         20          7          1      26.06      13.36      36.65      -1.15
      7386          3         20          8          1      16.62      15.15      13.93       1.36
      7387          3         20          9          1      25.83      15.23       6.66       1.46
      7388          3         20         10          1      31.13      16.58      31.84       0.42
      7389          3         20         11          1      52.43      17.67      57.74       0.84
      7390          3         21          0          1      56.60      31.55      70.98      -2.15
      7391          3         21          1          1     100.23      34.55     126.83       1.97
      7392          3         21          2          1      32.10      32.62      54.83       0.55
      7393          3         21          3          1     169.36      48.62     158.72      -0.25
      7394          3         21          4          0       5.70      11.80      24.82       0.70
      7395          3         21          5          1      68.11      16.59      40.09       0.35
      7396          3         21          6          1      32.48      12.58      31.94       2.22
      7397          3         21          7          1      50.19      15.20      65.31       2.75
      7398          3         21          8          1      32.47      14.38      56.51       0.53
      7399          3         21          9          1      71.16      19.60     105.23       2.98
      7400          3         21         10          1      26.60      15.35      26.46      -0.16
      7401          3         22          0          1      62.82      34.13      67.49      -0.86
      7402          3         22          1          0      12.96      35.82      46.81      -0.64
      7403          3         22          2          1      99.99      40.61      89.57      -2.56
      7404          3         22          3          1     119.97      42.52      82.58       0.53
      7405          3         22          4          1      20.75      34.54      43.73       2.32
      7406          3         22          5          1      78.29      21.61      86.47      -0.72
      7407          3         22          6          1      12.37      10.67      17.09       2.51
      7408          3         22          7          1      88.36      21.11      71.88       1.30
      7409          3         22          8          0      78.08      19.42      74.41      -0.08
      7410          3         22          9          1      24.69      14.75      15.74      -2.17
      7411          3         23          0          1     150.14      46.95     124.24       2.55
      7412          3         23          2          1      78.03      38.65      88.02       0.55
      7413          3         23          3          1      31.16      35.67      37.45      -0.59
      7414          3         23          4          1     111.28      39.17      76.58       2.84
      7415          3         23          5          1      82.38      43.12      51.18      -2.70
      7416          3         23          6          1      32.44      13.03      31.07       0.72
      7417          3         23          7          1      25.31      11.56      33.61      -1.69
      7418          3         24          0          0      54.14      38.32      56.40      -1.94
      7419          3         24          1          1      82.26      37.91      74.61      -0.97
      7420          3         24          2          1      61.89      36.58      34.90       0.64
      7421          3         24          4          1      45.07      38.06      35.10      -1.57
      7422          3         25          1          1      26.60      44.26      63.44       0.16
      7423          3         25          2          1      43.98      53.61      69.58      -2.72
      7424          4          0          0          1     891.90     193.06    1198.02       0.00
      7425          4          0          1          1     486.03      95.47     458.38       3.14
      7426          4          0          2          1     458.14      89.97     392.74       0.00
      7427          4          0          3          1     102.56      26.50     143.44       3.14
      7428          4          0          4          1     143.76      29.19     261.02       0.00
      7429          4          0          5          1     176.44      36.44     279.34       0.00
      7430          4          0          6          1     388.03      78.83     381.40       0.00
      7431          4          0          7          1      92.32      26.61       1.34       3.14
      7432          4          0          8          1      29.56      25.33      31.15       3.14
      7433          4          0          9          1     115.95      30.25     132.34       0.00
      7434          4          0         10          1     105.81      29.18      61.83       0.00
      7435          4          0         11          1      93.98      28.73      58.67       3.14
      7436          4          0         12          1      68.48      28.14      48.63       0.00
      7437          4          0         13          1     131.76      33.28     148.33       3.14
      7438          4          0         14          1      92.37      31.49     153.58       0.00
      7439          4          0         15          1      27.16      28.64      37.94       3.14
      7440          4          0         16          1      90.69      30.26      94.16       3.14
      7441          4          0         17          1      95.86      33.25      52.16       0.00
      7442          4          0         18          1      22.24      35.67       8.72       3.14
      7443          4          1          0          1     320.42      50.58     229.81      -2.67
      7444          4          1          1          1     265.14      42.18     340.78       1.36
      7445          4          1          2          1     219.78      36.10     246.27      -2.60
      7446          4          1          3          1     423.58      73.70     406.93       1.73
      7447          4          1          4          1     202.22      33.47     218.93      -1.33
      7448          4          1          5          1      84.14      17.99      75.99      -0.56
      7449          4          1          6          1     149.71      26.76     124.13      -1.96
      7450          4          1          7          1     204.58      35.76     186.27      -0.95
      7451          4          1          8          1     512.85      85.65     469.01      -2.07
      7452          4          1          9          1     106.41      26.03      36.12       1.72
      7453          4          1         10          1      56.34      22.34      23.89       0.48
      7454          4          1         11          1      33.23      21.96      56.97       2.25
      7455          4          1         12          1     128.07      26.95     113.32       2.52
      7456          4          1         13          0     133.08      28.32     173.74      -3.09
      7457          4          1         14          1      59.88      25.16      44.83      -2.91
      7458          4          1         15          1      75.56      25.18      80.06       1.16
      7459          4          1         16          1      28.16      23.11      21.52      -0.80
      7460          4          1         17          1      33.37      26.62      12.65      -0.29
      7461          4          1         18          1      73.77      25.83      47.19      -0.15
      7462          4          2          0          1     486.99      74.57     451.76      -2.98
      7463          4          2          1          1     145.23      22.98     314.59       2.02
      7464          4          2          2          1     390.66      60.91     414.58       2.77
      7465          4          2          3          1     218.18      36.52     164.12      -1.34
      7466          4          2          4          1     119.32      21.82     228.19       1.08
      7467          4          2          5          1     238.61      40.53     132.62       0.06
      7468          4          2          6          1     174.65      30.29     144.47       1.66
      7469          4          2          7          1     487.15      84.22     516.12      -1.87
      7470          4          2          8          1     271.71      47.31     281.77       0.88
      7471          4          2          9          1     136.02      28.43     152.94       2.19
      7472          4          2         10          1     268.90      47.83     158.90      -0.03
      7473          4          2         11          1      37.85      21.98      67.93      -2.31
      7474          4          2         12          1     283.72      49.15     245.07       2.00
      7475          4          2         13          1     103.37      26.05      88.54       1.70
      7476          4          2         14          1      77.07      24.30      90.09       2.01
      7477          4          2         15          1      86.20      26.58      62.86       0.88
      7478          4          2         16          0     128.08      30.42      96.35       0.78
      7479          4          2         17          1      22.23      25.96      33.41       1.22
      7480          4          2         18          1      26.80      25.03      23.11       1.07
      7481          4          3          0          1     337.01      50.41     319.28       2.07
      7482          4          3          1          1     364.52      57.11     411.39       0.29
      7483          4          3          2          1     171.10      27.30     255.94       1.16
      7484          4          3          3          1     173.55      27.54     213.72      -0.93
      7485          4          3          4          1      73.16      17.19      47.11       1.44
      7486          4          3          5          1     434.98      72.45     459.50      -0.28
      7487          4          3          6          1     128.48      24.96     133.64      -1.52
      7488          4          3          7          1     384.59      67.07     336.08      -2.42
      7489          4          3          8          1     284.09      49.77     236.77       2.46
      7490          4          3          9          1     359.47      62.58     392.26      -1.06
      7491          4          3         10          1     110.73      24.86     124.84      -2.67
      7492          4          3         11          1      79.10      22.80      65.53      -2.95
      7493          4          3         12          1      95.75      24.05      83.92       0.30
      7494          4          3         13          0      54.41      22.98      38.05      -1.92
      7495          4          3         14          1     100.88      25.55      77.04      -2.57
      7496          4          3         15          1     195.14      35.77     176.14       1.52
      7497          4          3         16          1      42.57      24.33      36.26       0.20
      7498          4          3         17          1      81.41      26.06      79.10      -0.80
      7499          4          3         18          1      91.11      27.42      85.70       0.76
      7500          4          4          0          1     306.67      46.88     150.99       1.25
      7501          4          4          1          1     160.07      24.85     198.93       2.07
      7502          4          4          2          1     308.22      47.06     452.46       0.51
      7503          4          4          3          1     127.58      21.19     140.93       0.15
      7504          4          4          4          1     303.81      48.99     468.55      -0.48
      7505          4          4          5          1     247.01      42.14     338.75       0.08
      7506          4          4          6          1     580.31      99.56     597.62       0.86
      7507          4          4          7          1     180.31      32.55     187.54       0.84
      7508          4          4          8          1     391.54      68.79     365.59      -0.36
      7509          4          4          9          1     121.28      26.70      50.85       0.68
      7510          4          4         10          1     189.98      34.93     203.52       1.55
      7511          4          4         11          1     122.71      25.62     125.06      -0.53
      7512          4          4         12          1     143.18      31.79     144.23       1.36
      7513          4          4         13          1     108.51      25.56     125.80       1.83
      7514          4          4         14          1      59.50      23.08      62.50       1.57
      7515          4          4         15          1      50.62      23.63      63.26      -1.12
      7516          4          4         16          1      39.98      22.55      55.59      -2.47
      7517          4          4         18          1      46.11      25.10      61.87      -1.81
      7518          4          5          0          1     259.07      39.90     288.17       2.52
      7519          4          5          1          1     282.06      42.85     541.47       2.88
      7520          4          5          2          1     275.78      42.02     257.24      -3.05
      7521          4          5          3          1     152.07      25.05     184.09       2.44
      7522          4          5          4          1     302.82      47.09     323.90       1.31
      7523          4          5          5          1     423.52      67.11     412.80      -1.33
      7524          4          5          6          1      98.43      21.51     121.73      -1.92
      7525          4          5          7          1      54.48      21.66      36.20       1.02
      7526          4          5          8          1     218.09      38.25     199.04       0.54
      7527          4          5          9          1      59.58      21.86     104.52       2.15
