                    h          k          l         FP      SIGFP      FCalc    PHICalc
      8310          9          3          0     210.07       0.94     308.68       1.86
      8311          9          3          1     221.00       0.94     274.55       0.25
      8312          9          3          2     235.98       0.94     352.54       0.73
      8313          9          3          3     252.22       0.94     214.44      -2.53
      8314          9          3          4     218.46       1.42     290.96      -2.63
      8315          9          3          5     147.22       1.43     106.90       3.00
      8316          9          3          9      94.62       0.97      76.81       2.49
      8317          9          4          0     144.05       0.94      75.03       1.48
      8318          9          4          1      90.30       0.94      75.97       1.52
      8319          9          4          2     210.91       0.94     188.86      -1.36
      8320          9          4          3     229.05       0.94     195.37       2.80
      8321          9          4          4     281.64       1.42     238.68      -1.93
      8322          9          4          5     277.57       1.43     297.42      -2.05
      8323          9          4          6     204.41       1.43     280.47      -0.76
      8324          9          4          7      93.10       0.96     124.79      -0.45
      8325          9          4          9     210.35       0.97     221.42      -2.45
      8326          9          5          0     253.90       0.94     251.90       1.17
      8327          9          5          1     334.13       0.94     424.70       0.39
      8328          9          5          2     195.90       0.94     265.84       1.17
      8329          9          5          3     132.21       0.94     144.36       1.30
      8330          9          5          4     124.12       0.95     151.14       0.14
      8331          9          5          5     212.39       0.95     159.21      -1.20
      8332          9          5          7     161.46       0.96     207.02       2.28
      8333          9          5          9     136.87       0.97     145.87       3.00
      8334          9          6          0     143.44       0.94     133.20      -0.05
      8335          9          6          1     203.72       0.94     157.51       2.91
      8336          9          6          2     197.27       1.51     200.16       0.02
      8337          9          6          3     121.14       0.94     148.06       0.89
      8338          9          6          4     724.19       0.95     667.66       2.94
      8339          9          6          5      73.67       0.95     174.36       0.60
      8340          9          6          7      90.58       0.96      81.27      -2.09
      8341          9          6          9     177.08       0.97     224.21      -0.49
      8342          9          7          0     473.14       0.94     565.22      -1.34
      8343          9          7          1      78.90       0.94     137.36       2.42
      8344          9          7          2     342.88       1.51     364.09       0.19
      8345          9          7          3      54.09       0.94      34.45       1.76
      8346          9          7          4     214.98       0.95     192.54       0.85
      8347          9          7          5      77.92       0.95      73.03       1.05
      8348          9          7          6     308.61       1.43     326.24       0.70
      8349          9          7          7      65.76       0.96     109.04      -1.30
      8350          9          7          8      86.10       0.96      82.43      -2.84
      8351          9          7          9     162.47       0.96     173.80      -1.67
      8352          9          8          0     151.31       0.94     273.22       0.01
      8353          9          8          1      96.79       0.94      79.62       2.55
      8354          9          8          2     315.60       1.51     384.74      -1.08
      8355          9          8          3     170.14       0.94      88.59      -0.61
      8356          9          8          4     324.74       0.95     280.94       0.20
      8357          9          8          5      70.49       0.95      74.21      -2.25
      8358          9          8          7      79.91       1.34     129.39       1.74
      8359          9          8          8     213.26       0.96     226.75      -1.99
      8360          9          8          9      57.48       0.96      77.81      -1.49
      8361          9          9          0     109.00       0.93      74.98       0.39
      8362          9          9          1     200.82       0.94     307.24       2.31
      8363          9          9          2     408.78       1.50     419.68      -1.80
      8364          9          9          3     636.10       0.94     617.79      -0.89
      8365          9          9          4     100.89       1.42      89.66       2.36
      8366          9          9          5     145.88       0.95     136.90       0.39
      8367          9          9          6     115.23       0.95     111.84       0.46
      8368          9          9          7     138.52       0.96     170.99       2.87
      8369          9          9          8     147.03       0.96      87.33       1.73
      8370          9          9          9     151.09       0.96      95.88       1.68
      8371          9          9         11      77.78       0.97      75.39       2.20
      8372          9         10          0      83.55       0.93     106.66      -2.66
      8373          9         10          1      47.42       0.94     115.51      -2.42
      8374          9         10          2      55.56       1.50      98.98       1.09
      8375          9         10          3     598.33       0.94     612.49      -3.02
      8376          9         10          4     255.64       0.95     205.45       1.27
      8377          9         10          5     161.30       0.95     121.98      -3.13
      8378          9         10          6     125.57       0.95     137.02       0.94
      8379          9         10          7      37.87       0.96      77.32       1.06
      8380          9         10          8     205.53       0.96     150.12       1.71
      8381          9         10          9     173.97       0.96     165.82       1.86
      8382          9         10         11      80.28       0.97      84.71       1.69
      8383          9         11          0     252.69       0.93     239.85      -0.98
      8384          9         11          1     275.05       0.94     283.80       2.22
      8385          9         11          2     241.40       1.50     175.47       0.12
      8386          9         11          3     666.43       0.94     587.45      -3.14
      8387          9         11          4     135.24       0.95     159.39      -1.05
      8388          9         11          5     275.68       0.95     214.85      -1.69
      8389          9         11          6     182.95       0.95     188.71       2.31
      8390          9         11          7     106.11       0.96     111.73       1.19
      8391          9         11          8     178.39       0.96     126.47       0.98
      8392          9         11          9     134.40       0.96     140.70      -2.37
      8393          9         12          0     370.78       0.93     385.45       0.23
      8394          9         12          1      44.48       0.94     139.31       2.76
      8395          9         12          2     590.41       1.50     617.02       1.59
      8396          9         12          3     388.57       0.94     367.84      -0.59
      8397          9         12          4     282.93       0.95     274.23      -1.94
      8398          9         12          5     500.93       0.95     546.77       0.64
      8399          9         12          7     266.58       0.96     337.24      -0.18
      8400          9         12          8      76.45       0.96      86.11      -1.36
      8401          9         12          9     113.83       0.96     165.65      -0.96
      8402          9         13          0     433.88       0.93     520.46       2.03
      8403          9         13          1     747.09       0.94     661.35      -1.15
      8404          9         13          2      99.14       1.50     139.24       0.44
      8405          9         13          3     431.98       0.94     441.42      -2.79
      8406          9         13          4     215.71       0.94     200.99       0.89
      8407          9         13          5     401.14       0.95     378.25      -0.49
      8408          9         13          7     130.93       0.96     190.02      -3.11
      8409          9         13          8     172.19       0.96     236.64       1.79
      8410          9         13          9     176.82       0.96     155.23       0.22
      8411          9         14          0     182.74       0.93     308.41      -2.58
      8412          9         14          1     187.66       0.94     228.28       2.62
      8413          9         14          2     609.52       0.94     560.06      -1.61
      8414          9         14          3     140.06       0.94      78.99      -1.04
      8415          9         14          4     365.19       1.42     335.52      -0.99
      8416          9         14          5     142.62       0.95     132.53      -1.80
      8417          9         14          7     223.55       0.95     206.66      -2.24
      8418          9         14          8     109.72       0.96     190.41      -2.06
      8419          9         14          9      60.80       0.96      77.37      -2.94
      8420          9         15          0     369.00       1.49     338.94       2.07
      8421          9         15          1     120.05       0.93     171.07      -2.04
      8422          9         15          2     247.48       1.50     220.14       3.11
      8423          9         15          3      59.93       0.94      60.51      -1.98
      8424          9         15          5     419.75       0.95     337.00       0.36
      8425          9         15          7     131.08       0.95     162.54      -0.56
      8426          9         15          8     110.13       0.96     150.62      -1.79
      8427          9         15          9      82.69       0.96      96.09       0.53
      8428          9         16          0     703.36       1.49     645.24      -2.89
      8429          9         16          1     143.43       0.93     203.73       2.78
      8430          9         16          2     148.83       1.41     167.46       2.63
      8431          9         16          3     225.93       0.94     246.21       2.24
      8432          9         16          6     166.14       0.95     143.70      -2.20
      8433          9         16          7     182.49       0.95     153.94       2.61
      8434          9         16          9      97.34       0.96      80.61       1.12
      8435          9         16         10     102.09       0.96      36.30      -0.25
      8436          9         17          0     653.66       1.49     655.69       1.99
      8437          9         17          1     219.45       0.93     157.90      -2.92
      8438          9         17          2     313.49       0.94     272.10      -0.02
      8439          9         17          3     152.87       0.94     206.24       1.33
      8440          9         17          4     317.87       0.94     296.42       2.56
      8441          9         17          7      78.51       0.95      81.58      -1.76
      8442          9         17          8     153.14       0.96     142.15      -1.63
      8443          9         17          9     211.95       0.96     213.34      -2.69
      8444          9         18          1     444.48       0.93     463.98      -2.09
      8445          9         18          3     418.21       0.94     475.51       0.37
      8446          9         18          4     145.83       0.94     164.35       0.02
      8447          9         18          5     114.76       1.42     132.15       0.90
      8448          9         18          7      91.03       0.95      92.90       0.68
      8449          9         18          9     109.69       0.96      98.18       1.53
      8450          9         19          1     613.14       0.93     609.50       0.01
      8451          9         19          2     236.83       0.94     245.02      -3.03
      8452          9         19          3     127.05       0.94      92.74       1.68
      8453          9         19          5     132.62       0.94     208.42       2.40
      8454          9         19          7     151.86       0.95     153.06       0.11
      8455          9         19          9     112.78       0.96     121.90      -0.24
      8456          9         20          0     556.94       0.93     551.78       0.61
      8457          9         20          1     388.95       0.93     444.53      -0.25
      8458          9         20          2     310.96       0.93     270.24      -3.06
      8459          9         20          3     157.14       0.94     200.78      -2.09
      8460          9         20          5     127.43       0.94     105.55      -2.62
      8461          9         20          7      90.42       0.95     110.33       2.49
      8462          9         20          9      86.73       0.96      86.23       2.65
      8463          9         21          0     371.28       0.93     231.30      -2.77
      8464          9         21          1     527.00       0.93     479.14       2.11
      8465          9         21          2     237.87       0.93     235.07       1.98
      8466          9         21          3     211.82       0.94     183.88       0.65
      8467          9         21          5      99.03       0.94     104.75       1.43
      8468          9         21          7      98.14       0.95     117.48      -1.78
      8469          9         21          9     152.92       0.96     169.26       0.30
      8470          9         21         10      90.38       0.96      55.61      -1.20
      8471          9         22          0     404.92       0.93     329.94      -2.55
      8472          9         22          1     215.93       0.93     262.39       1.11
      8473          9         22          2     151.54       0.93     210.71       1.08
      8474          9         22          3     272.68       0.94     238.20      -2.94
      8475          9         22          5     191.21       0.94     187.58      -2.13
      8476          9         22          7     149.99       0.95     180.85      -0.97
      8477          9         22          9      72.43       0.96      85.90      -1.69
      8478          9         22         10      37.85       0.96     149.91      -1.96
      8479          9         23          0     286.49       0.93     286.64      -0.62
      8480          9         23          1      88.12       0.93      84.83      -1.72
      8481          9         23          2     402.02       0.93     328.94      -1.35
      8482          9         23          3     184.72       0.94     104.98       0.50
      8483          9         23          5     189.82       0.94     134.68       2.53
      8484          9         23          7      63.07       0.95      68.39      -2.93
      8485          9         23          8     166.53       0.95     185.29      -1.67
      8486          9         23          9     160.50       0.96     178.11       2.02
      8487          9         23         10      91.86       0.96     100.01      -0.05
      8488          9         24          0     156.96       0.93     166.64       0.07
      8489          9         24          1     211.37       0.93     187.59      -2.20
      8490          9         24          2      70.14       0.93     116.22      -0.54
      8491          9         24          3     157.73       1.40     127.01       0.73
      8492          9         24          5     212.32       0.94     189.32      -0.43
      8493          9         24          7      61.31       0.95      88.73      -3.07
      8494          9         24          9      75.16       0.96     132.41      -1.06
      8495          9         25          0     282.73       0.93     254.93      -1.21
      8496          9         25          1     503.90       0.93     476.74       3.02
      8497          9         25          2     370.57       0.93     438.59       2.35
      8498          9         25          3     227.32       1.40     267.22      -2.71
      8499          9         25          5     210.71       0.94     219.41      -2.19
      8500          9         25          7      73.37       0.95     122.24       0.65
      8501          9         25          9     126.43       0.95     113.42      -2.36
      8502          9         26          0     240.77       0.92     201.90      -2.68
      8503          9         26          1      77.12       0.93      71.92      -1.86
      8504          9         26          2      94.92       1.39     100.39       0.85
      8505          9         26          3      81.42       0.93     152.50      -2.97
      8506          9         26          5     191.26       0.94     231.05       1.38
      8507          9         26          7      81.53       0.95     138.00       2.27
      8508          9         26          9      17.63       0.95      36.32      -1.57
      8509          9         27          0      37.30       0.92     121.59       1.11
      8510          9         27          1     264.27       0.93     187.54       1.25
      8511          9         27          2     178.69       1.39     173.58       0.37
      8512          9         27          3      77.42       0.93     161.25       0.77
      8513          9         27          5     260.66       0.94     350.42       0.71
      8514          9         27          9     135.70       0.95      98.31      -2.42
      8515          9         28          0     239.16       0.92     165.94      -2.78
      8516          9         28          1     191.84       0.92     206.81       0.65
      8517          9         28          3     288.15       0.93     221.27      -0.50
      8518          9         28          5     260.48       0.94     289.93      -2.36
      8519          9         28          9     135.55       0.95     120.99      -3.04
      8520          9         29          0     184.45       0.92     196.92       0.33
      8521          9         29          1     103.67       0.92     198.80       0.40
      8522          9         29          2      84.34       1.39      96.42      -1.20
      8523          9         29          3      77.72       0.93      90.00       0.54
      8524          9         29          5     129.73       0.94      48.95      -0.32
      8525          9         29          9     152.61       0.95      78.51       0.29
      8526          9         30          0     405.39       0.92     382.00       0.46
      8527          9         30          1      86.48       0.92      84.01       2.64
      8528          9         30          3      79.77       0.93      93.00      -1.82
      8529          9         30          5     124.34       0.93      63.55       2.52
      8530          9         30          9     125.76       0.95     102.50      -0.66
      8531          9         31          0     184.85       0.92     190.84      -1.76
      8532          9         31          1     133.85       0.92     146.28      -0.25
      8533          9         31          3      93.31       0.93      94.72      -1.24
      8534          9         31          5      91.05       0.93      92.19      -2.70
      8535          9         31          7      36.78       0.94      31.83      -3.04
      8536          9         32          0     223.01       0.92     181.82       2.94
      8537          9         32          1     103.03       0.92     125.48       0.27
      8538          9         32          3      49.47       0.93      80.96      -0.10
      8539          9         32          5      68.65       0.93      73.99       2.73
      8540          9         32          7      91.88       0.94      91.34      -0.77
      8541          9         33          0     172.02       0.92     251.43       2.53
      8542          9         33          1     258.96       0.92     235.77      -1.92
      8543          9         33          3      52.65       0.93      84.12       3.12
      8544          9         33          7     106.13       0.94     114.70      -2.77
      8545          9         34          0     140.30       0.92     101.77       1.02
      8546          9         34          1      75.86       0.92      73.00      -0.70
      8547          9         34          2     129.24       1.29     111.41      -1.06
      8548          9         34          3      65.61       0.92      82.90       2.69
      8549          9         34          7      63.26       0.94      71.50      -0.07
      8550          9         35          0      36.13       0.91      44.11      -1.74
      8551          9         35          1     144.09       0.92     110.97       2.07
      8552          9         35          3      85.37       0.92     115.49       1.07
      8553          9         35          7     127.56       0.94     149.91       1.52
      8554          9         36          0     108.69       0.91     132.90      -2.47
      8555          9         36          1     155.62       0.92      76.37       1.30
      8556          9         36          3      70.32       0.92      35.49      -2.17
      8557          9         36          7      61.22       0.93      50.24      -0.86
      8558          9         37          0     113.37       0.91     159.26      -0.17
      8559          9         37          1      76.92       0.91      57.04       2.41
      8560          9         37          2     101.19       0.92     105.57       1.63
      8561          9         37          3      95.62       0.92     197.37      -0.75
      8562          9         37          5     115.26       0.93     125.13      -2.70
      8563          9         37          7      77.28       0.93      95.32       2.80
      8564          9         38          0      34.61       0.91      56.82      -1.71
      8565          9         38          1     109.06       0.91     128.00       1.26
      8566          9         38          2     147.40       0.92      85.25      -2.21
      8567          9         38          3      73.98       0.92      62.82      -0.21
      8568          9         38          5      87.52       0.93     102.09       0.81
      8569          9         38          7     151.35       0.93     149.03       1.94
      8570          9         39          0      55.47       0.91      67.60      -2.69
      8571          9         39          1      67.31       0.91     113.07      -0.10
      8572          9         39          2     118.74       0.91     188.90      -1.29
      8573          9         39          5      58.94       0.92      46.37      -3.08
      8574          9         39          7      79.38       0.93      82.20      -0.99
      8575          9         40          0     127.85       0.91     124.77      -2.52
      8576          9         40          1      99.35       0.91      61.57      -2.82
      8577          9         40          2     116.91       0.91      94.69      -0.15
      8578          9         40          3     235.85       0.92     244.95       1.65
      8579          9         40          5      78.41       0.92     111.50       2.67
      8580          9         40          7      66.53       0.93     134.85      -1.50
      8581          9         41          0     121.21       0.91     115.56       1.33
      8582          9         41          1     105.38       0.91      98.36      -2.97
      8583          9         41          2     251.61       0.91     247.58      -0.34
      8584          9         41          3      77.21       0.91      30.27      -1.50
      8585          9         41          5     183.19       0.92     194.91       2.39
      8586          9         42          0     166.37       0.91     161.11       0.62
      8587          9         42          1     133.72       0.91      84.39      -2.09
      8588          9         42          2      97.06       0.91     124.44       0.93
      8589          9         42          3     127.78       0.91     113.57       2.54
      8590          9         42          5      54.99       0.92      69.30      -0.30
      8591          9         43          0      56.93       0.90      86.15       0.09
      8592          9         43          1      76.94       0.91     108.44      -1.02
      8593          9         43          2     202.44       0.91     172.61       2.36
      8594          9         43          3     136.42       0.91     120.68      -0.03
      8595          9         43          5     138.44       0.92     137.25      -0.08
      8596          9         44          0      55.30       0.90      90.89      -2.08
      8597          9         44          1      77.18       0.90      67.92       2.23
      8598          9         44          2      66.88       0.91      45.96       0.84
      8599          9         44          3     204.02       0.91     225.15      -2.10
      8600          9         44          5      85.24       0.92     117.93      -0.81
      8601          9         45          0      39.09       0.90      46.14       2.75
      8602          9         45          1     119.32       0.90     152.71       0.64
      8603          9         45          2      64.41       0.91      92.78      -2.04
      8604          9         45          3     140.51       0.91     109.62      -2.78
      8605          9         45          5      79.88       0.91      93.76      -2.41
      8606          9         46          0     274.31       0.90     254.16       1.31
      8607          9         46          1     101.35       0.90     133.48      -1.44
      8608          9         46          3      97.35       0.91      76.86       0.97
      8609          9         46          5      58.09       0.91      55.16      -0.58
      8610          9         47          0     135.07       0.90      95.84      -0.28
      8611          9         47          1     219.08       0.90     215.30      -2.10
      8612          9         47          2      51.01       0.90      30.09      -2.06
      8613          9         47          3      56.60       0.91      53.66       2.59
      8614          9         48          0      59.66       0.90      80.81      -3.02
      8615          9         48          1     152.01       0.90     173.38       0.29
      8616          9         48          2      58.03       0.90      37.98      -1.25
      8617          9         48          3     111.91       0.90      56.42      -0.75
      8618          9         49          0      71.36       0.89      71.42      -3.09
      8619          9         49          1      60.53       0.90     111.38      -2.28
      8620          9         49          2     183.85       0.90     188.99      -2.75
      8621          9         49          3     119.65       0.90     141.54       0.86
      8622          9         50          0     135.84       0.89     154.78      -1.01
      8623          9         50          1     144.91       0.90     156.11       2.48
      8624          9         50          2     101.27       0.90      90.03       1.94
      8625          9         50          3      45.21       0.90      36.41      -0.10
      8626          9         51          0      22.71       0.89      28.56      -1.04
      8627          9         51          1      77.54       0.89      46.27       2.55
      8628          9         51          2     142.29       0.90      71.68      -1.49
      8629          9         52          0      28.18       0.89      41.73       1.88
      8630          9         52          1      45.92       0.89      20.83       2.84
      8631         10          0          0     245.20       1.50     383.35       0.00
      8632         10          0          1      81.74       0.94      46.84       0.00
      8633         10          0          2     321.17       1.51     186.90       0.00
      8634         10          0          3     172.27       1.42     188.27       0.00
      8635         10          1          0     134.65       0.94     190.85       1.89
      8636         10          1          1     282.29       0.94     281.67       2.49
      8637         10          1          2     316.54       1.51     360.81      -2.03
      8638         10          1          3      79.74       0.95      98.62      -0.11
      8639         10          1          4     227.07       1.43     197.98       1.90
      8640         10          1          5     167.72       1.43     137.98       0.64
      8641         10          2          0     263.09       0.94     272.41      -3.05
      8642         10          2          1     438.88       0.94     476.87      -1.80
      8643         10          2          2     160.34       0.94     208.50      -2.48
      8644         10          2          3     322.07       0.95     383.46      -1.74
      8645         10          2          4     233.23       1.43     167.57      -2.20
      8646         10          2          5     216.65       1.43     250.83       2.65
      8647         10          3          0     155.06       0.94     254.13       1.46
      8648         10          3          1     225.16       0.94     193.87      -1.15
      8649         10          3          2     310.46       0.94     329.21       1.09
      8650         10          3          3     470.61       0.95     516.76       2.35
      8651         10          3          4      72.41       1.43     112.35       0.24
      8652         10          3          5     219.68       1.43     224.07      -1.47
      8653         10          3          7     195.75       0.96     140.72       2.43
      8654         10          4          0     106.58       0.94      89.56      -1.56
      8655         10          4          1     319.92       0.94     304.32       1.78
      8656         10          4          2     386.84       0.94     390.76       2.61
      8657         10          4          3     154.99       0.95     166.29       1.47
      8658         10          4          4      51.03       1.43     121.03       1.74
      8659         10          4          5      94.04       1.43      56.46      -1.34
      8660         10          4          9     141.16       0.97     125.92      -0.88
      8661         10          5          0     175.45       0.94     247.52      -1.62
      8662         10          5          1     295.42       0.94     242.00       0.21
      8663         10          5          2     341.30       0.94     384.61       2.88
      8664         10          5          3     156.67       0.95     123.15      -1.98
      8665         10          5          4     197.61       0.95     158.17      -1.72
      8666         10          5          5     187.19       0.95     233.03       1.68
      8667         10          5          7     191.46       1.35     166.29      -1.85
      8668         10          5          9     125.62       0.97     136.81      -0.55
      8669         10          6          0     237.35       0.94     223.65       1.81
      8670         10          6          1     348.37       0.94     415.59      -3.09
      8671         10          6          2     154.86       1.51     180.80       0.59
      8672         10          6          3     262.92       0.95     222.20       1.32
      8673         10          6          4     109.52       1.42     114.65       1.72
      8674         10          6          5     140.53       0.95     122.30      -0.90
      8675         10          6          9     123.18       0.97     139.25      -2.68
      8676         10          7          0      44.78       0.94      92.54       0.08
      8677         10          7          1     131.19       0.94     190.27       0.44
      8678         10          7          2     368.40       1.51     439.23       0.19
      8679         10          7          3     163.41       0.95     147.23       0.62
      8680         10          7          4     177.01       0.95     184.25       2.99
      8681         10          7          5      40.51       0.95      35.69       2.94
      8682         10          7          7     248.25       0.96     199.99       1.20
      8683         10          7          9     158.70       0.97     170.89       1.29
      8684         10          8          0     201.45       0.94     237.85      -0.28
      8685         10          8          1     315.21       0.94     259.11      -0.76
      8686         10          8          2     591.22       1.51     607.85       1.95
      8687         10          8          3      81.25       0.95      69.01       1.13
      8688         10          8          4     262.58       0.95     229.48      -2.40
      8689         10          8          5     151.60       0.95     155.04       2.46
      8690         10          8          6     252.44       0.96     284.52       1.95
      8691         10          8          7     188.15       0.96     187.91      -1.13
      8692         10          8          9      83.59       0.97     112.50      -0.08
      8693         10          9          0     419.33       0.94     467.13      -1.48
      8694         10          9          1     357.93       0.94     408.55       2.73
      8695         10          9          2     275.63       0.94     314.32      -0.46
      8696         10          9          3     197.44       0.95     208.06      -1.26
      8697         10          9          4      97.08       0.95      82.66      -1.22
      8698         10          9          5     291.30       0.95     265.77       0.34
      8699         10          9          6     149.47       0.96      85.71       3.02
      8700         10          9          7     148.44       0.96     142.88      -2.69
      8701         10          9          9     137.11       0.97     134.62      -2.41
      8702         10         10          0     645.76       0.94     769.63      -3.12
      8703         10         10          1     422.11       0.94     418.93       2.42
      8704         10         10          2     534.58       1.51     538.41      -0.79
      8705         10         10          3     287.93       0.95     263.75      -0.88
      8706         10         10          5     433.26       0.95     361.04       0.96
      8707         10         10          6     142.15       0.96     136.43       3.04
      8708         10         10          9      58.37       0.97      69.36       0.24
      8709         10         11          0     957.77       0.94     842.51       1.63
      8710         10         11          1     305.67       0.94     308.31      -1.67
      8711         10         11          2     302.63       1.41     218.70      -2.96
      8712         10         11          3     403.37       0.94     387.47      -0.68
      8713         10         11          4     293.12       1.42     271.00      -0.06
      8714         10         11          5     216.26       0.95     220.44       2.55
      8715         10         11          6      90.97       0.96     109.17       1.74
      8716         10         11          7     162.23       0.96     178.49       2.18
      8717         10         11          8      86.80       0.96      95.72       1.09
      8718         10         11          9      45.96       0.97      24.51      -2.92
      8719         10         12          0     380.11       0.94     445.71      -1.89
      8720         10         12          1     135.55       0.94     184.15       1.21
      8721         10         12          2     309.09       0.94     290.89       0.45
      8722         10         12          3     223.27       0.94     183.65      -1.67
      8723         10         12          5      50.62       0.95      94.10       0.65
      8724         10         12          8      43.91       0.96     112.00       2.73
      8725         10         12          9     110.54       0.97     112.05      -1.61
      8726         10         13          0     631.07       0.93     683.79      -1.16
      8727         10         13          1     357.89       0.94     278.53      -0.02
      8728         10         13          2     161.81       1.41     131.14       0.28
      8729         10         13          3     587.93       0.94     486.33      -3.09
      8730         10         13          5     139.22       0.95     158.35      -2.06
      8731         10         13          6     217.28       0.95     186.98      -0.33
      8732         10         13          7     102.94       0.96     120.08       0.77
      8733         10         13          8      69.20       0.96      52.76       2.84
      8734         10         13          9      44.18       0.97     112.02       0.52
      8735         10         14          0     433.92       0.93     458.19       0.69
      8736         10         14          1     470.63       0.94     515.23       0.69
      8737         10         14          2     248.04       1.41     311.67      -2.31
      8738         10         14          3     116.62       0.94      74.67      -1.57
      8739         10         14          5     178.78       0.95     152.19       0.70
      8740         10         14          7      52.79       0.96      37.98       0.85
      8741         10         14          8      92.35       0.96      61.11      -2.58
      8742         10         14          9     116.04       0.97     120.31       1.81
      8743         10         14         10      72.49       0.97      78.05      -0.33
      8744         10         15          0     265.15       0.93     225.95       2.66
      8745         10         15          1     371.09       0.94     330.45      -2.32
      8746         10         15          2     187.20       1.41     129.68      -2.10
      8747         10         15          3     243.20       0.94     282.50       0.41
      8748         10         15          4     266.60       0.95     199.70      -2.32
      8749         10         15          5      82.84       0.95     137.28      -2.99
      8750         10         15          7      71.14       0.96      69.84      -2.34
      8751         10         15          9      48.38       0.97      54.95      -0.13
      8752         10         15         10      86.71       0.97      87.63      -1.73
      8753         10         16          0     312.30       1.40     325.07      -2.81
      8754         10         16          1     162.78       0.94     225.21      -1.57
      8755         10         16          2     135.52       1.41      96.55       0.22
      8756         10         16          3     175.48       0.94     242.69      -2.90
      8757         10         16          5     144.97       0.95      52.90      -1.15
      8758         10         16          7      80.57       0.96     107.58      -1.25
      8759         10         16          8     155.86       0.96     184.67      -0.01
      8760         10         16          9      60.51       0.97      61.08       2.79
      8761         10         16         10      71.25       0.97      70.60      -1.06
      8762         10         17          0     155.17       1.40      75.55      -1.87
      8763         10         17          1     580.83       0.94     575.79      -0.30
      8764         10         17          2     316.87       1.41     237.57       0.65
      8765         10         17          3     298.37       0.94     306.08      -3.14
      8766         10         17          4     240.85       0.95     190.18      -0.00
      8767         10         17          5     240.61       0.95     229.71      -0.30
      8768         10         17          7     147.56       0.96     140.71       0.31
      8769         10         17          8      51.57       0.96      68.48      -0.41
      8770         10         17          9      62.50       0.96      84.69       2.41
      8771         10         17         10      85.93       0.97     105.59      -2.18
      8772         10         18          0     524.73       1.40     427.09      -2.58
      8773         10         18          1     301.39       0.93     274.91       0.81
      8774         10         18          2      44.46       0.94     115.42       2.73
      8775         10         18          3      75.11       0.94     130.76      -0.87
      8776         10         18          5     137.77       0.95     151.48       2.97
      8777         10         18          6     118.31       0.95     112.17      -2.77
      8778         10         18          7     179.19       0.96     215.58       0.58
      8779         10         18          8     188.09       0.96     206.82      -2.27
      8780         10         18          9      89.34       0.96      47.15       2.67
      8781         10         19          1      45.68       0.93      86.78      -0.21
      8782         10         19          2     248.10       0.94     137.88      -2.90
      8783         10         19          3     213.03       0.94     195.14       2.79
      8784         10         19          5     211.57       0.95     179.53      -2.29
      8785         10         19          6     100.54       0.95     104.65       0.46
      8786         10         19          7      76.78       0.95     131.26      -1.90
      8787         10         19          9     185.20       0.96     206.90      -2.53
      8788         10         20          1     388.33       0.93     374.44      -2.86
      8789         10         20          2     321.62       0.94     274.97      -1.87
      8790         10         20          3     217.48       0.94     194.96       2.99
      8791         10         20          5     120.43       0.95      98.52       0.22
      8792         10         20          6     152.17       0.95     170.46       0.34
      8793         10         20          7     137.51       0.95     212.60       3.00
      8794         10         20          8     177.66       0.96     198.16       3.03
      8795         10         20          9     111.83       0.96     109.42       0.47
      8796         10         21          1     344.74       0.93     355.10       2.68
      8797         10         21          2     270.18       0.94     283.34      -1.54
      8798         10         21          3     401.00       0.94     401.38       0.43
      8799         10         21          5     180.41       0.95     118.75       2.34
      8800         10         21          7      48.53       0.95      87.17       0.40
      8801         10         21          8     201.46       0.96     203.80      -2.26
      8802         10         21          9     103.47       0.96     130.25       0.53
      8803         10         22          0     256.13       0.93     200.25       0.22
      8804         10         22          1     122.46       0.93      98.75       0.07
      8805         10         22          3     254.19       0.94     230.06       2.45
      8806         10         22          5     168.25       0.95     175.02      -2.35
      8807         10         22          7     112.61       0.95      74.51       1.58
      8808         10         22          9     100.60       0.96      85.86       1.66
      8809         10         23          0      57.18       0.93      73.14       1.27
      8810         10         23          1     163.89       0.93     145.53      -0.82
      8811         10         23          3     228.66       1.41     201.34      -1.88
      8812         10         23          5     176.99       0.94     140.90       0.68
      8813         10         23          7      70.54       0.95      77.14       2.93
      8814         10         23          9      94.46       0.96      87.80       0.32
      8815         10         24          0     209.22       0.93     200.88       1.07
      8816         10         24          1      61.87       0.93      69.77      -0.51
      8817         10         24          2     195.37       1.40     167.74      -0.34
      8818         10         24          3      75.68       1.41      44.12      -0.61
      8819         10         24          5     176.83       0.94     171.21      -1.18
      8820         10         24          7     197.06       0.95     229.05      -1.31
      8821         10         24          9     208.33       0.96     217.99      -2.63
