                    h          k          l         FP      SIGFP      FCalc    PHICalc
      7249        -10         16         15      45.60       5.92      51.55      -2.21
      7250        -10         16         16      42.36       8.73      46.62       2.02
      7251        -10         16         17      31.68       6.31      44.72       2.84
      7252        -10         16         18      79.53       3.28      90.70       0.24
      7253        -10         16         19      37.59       5.77      48.33       1.01
      7254        -10         16         21      34.38       7.50      37.06       0.48
      7255        -10         16         22      41.16       7.46      55.25      -0.82
      7256        -10         16         23      28.75       3.86      37.59      -0.99
      7257        -10         16         24      32.48       3.65      22.04      -0.80
      7258        -10         16         26      29.51       7.37      22.26      -2.51
      7259        -10         17          1      50.89       1.88      55.28       2.55
      7260        -10         17          2      47.86       1.67      78.06       2.00
      7261        -10         17          3      37.35       7.43      70.98      -3.07
      7262        -10         17          4      60.85       1.35      50.72      -1.50
      7263        -10         17          5      27.97       5.13      23.79       2.00
      7264        -10         17          6      58.02       2.76      63.43      -1.95
      7265        -10         17          7      25.78       5.47      29.52      -1.24
      7266        -10         17          8      61.30       4.63      87.49      -0.28
      7267        -10         17          9      31.97       5.25      59.40      -1.74
      7268        -10         17         10      71.38       3.61      75.16      -1.98
      7269        -10         17         11      80.93       2.67      73.74       2.34
      7270        -10         17         12      34.35       7.57      44.13       2.86
      7271        -10         17         13      30.73       4.14      31.19       2.83
      7272        -10         17         14      34.35       8.08      58.82       1.53
      7273        -10         17         15      30.19       6.68      29.10      -2.02
      7274        -10         17         16      25.56       5.35      41.30      -0.03
      7275        -10         17         17      23.23       6.99      13.71       1.02
      7276        -10         17         18      38.22       4.19      11.02      -2.04
      7277        -10         17         19      41.05       6.83      47.87      -0.90
      7278        -10         17         20      31.81       7.63      19.04      -2.65
      7279        -10         17         21      59.31       3.95      79.30      -2.01
      7280        -10         17         22      47.78      12.71      50.76       1.01
      7281        -10         18          1      22.24       5.78      12.43       0.59
      7282        -10         18          2      69.93       3.56      65.94      -1.00
      7283        -10         18          3      36.96       5.95      57.30      -0.48
      7284        -10         18          4      34.03       3.05      55.77      -1.50
      7285        -10         18          5      31.46       4.27      37.43       1.00
      7286        -10         18          6      55.02       1.35      55.70      -0.49
      7287        -10         18          7      32.28       3.49      25.77      -0.21
      7288        -10         18          8      36.81       5.14      46.55       1.57
      7289        -10         18          9      59.82       2.54      82.24       0.30
      7290        -10         18         10      29.68       6.30      21.40       3.06
      7291        -10         18         11      36.19       5.64      49.22      -3.11
      7292        -10         18         12      69.24       2.59      77.61       1.94
      7293        -10         18         13      27.14       5.08      25.36       1.25
      7294        -10         18         14      81.99       2.27      81.18      -3.04
      7295        -10         18         15      29.16       9.43      36.86       2.99
      7296        -10         18         16      30.16       6.32      19.25       2.38
      7297        -10         18         17      26.05       6.34      26.11      -2.42
      7298        -10         18         19      28.84       7.46      45.45       2.80
      7299        -10         18         20      30.44       5.09      30.80       1.32
      7300        -10         18         21      42.94       5.35      53.06       2.54
      7301        -10         18         22      50.50       5.42      60.69       1.42
      7302        -10         18         23      30.09       6.50      37.16       1.13
      7303        -10         19          1      54.83       4.31      59.32      -2.89
      7304        -10         19          2      36.00       3.36      45.92      -2.76
      7305        -10         19          3      82.39       2.89      90.14      -2.04
      7306        -10         19          4      71.93       4.24      79.50       0.30
      7307        -10         19          5      36.42      11.05      34.24       2.93
      7308        -10         19          6      54.66       6.75      61.76      -0.46
      7309        -10         19          7      27.26       6.27      47.94      -0.14
      7310        -10         19          8      24.33       5.09       9.57       2.61
      7311        -10         19          9      29.73       5.27      41.66       1.05
      7312        -10         19         10      22.32       7.08      40.97       0.63
      7313        -10         19         11      27.84       5.80      28.85       2.43
      7314        -10         19         12      39.32      12.10      45.36       2.61
      7315        -10         19         13      30.18       9.43      52.54       1.00
      7316        -10         19         14      30.43       5.59      29.17      -0.57
      7317        -10         19         15      29.42       7.88      33.26       2.15
      7318        -10         19         16      22.36       6.15      28.18       0.89
      7319        -10         19         17      32.02       9.00      32.45       3.06
      7320        -10         19         18      42.50       6.14      31.37       1.28
      7321        -10         19         19      34.35       5.06      19.25       2.65
      7322        -10         19         20      33.52       7.09      15.52       2.53
      7323        -10         20          1      32.32       6.12      10.55       3.00
      7324        -10         20          2      27.29       5.58      36.64       0.51
      7325        -10         20          3      28.39       6.97      18.15       0.26
      7326        -10         20          5      27.07       8.46      26.48       2.19
      7327        -10         20          6      31.54       5.67      19.38      -2.88
      7328        -10         20          7      45.46       6.49      53.51      -0.58
      7329        -10         20          8      31.35      10.00      12.75      -3.13
      7330        -10         20          9      26.74       4.89      18.79       0.41
      7331        -10         20         10      41.88      10.55      51.64       3.13
      7332        -10         20         12      28.83       6.11      35.03       2.70
      7333        -10         20         13      33.07       8.05      23.83       3.04
      7334        -10         20         14      32.97       6.32      32.68      -0.57
      7335        -10         20         16      25.07       7.00      44.15       1.49
      7336        -10         20         17      34.88       6.33      25.94      -0.89
      7337        -10         20         18      37.93       7.36      38.67      -0.52
      7338        -10         21          1      25.13       5.15      44.31       2.16
      7339        -10         21          2      33.55      10.99      42.35       0.10
      7340        -10         21          3      28.18       7.98      45.06       0.61
      7341        -10         21          4      27.41       8.92      40.65       0.55
      7342        -10         21          5      32.03       7.64      24.02      -1.60
      7343        -10         21          6      29.97       9.41      28.45      -0.60
      7344        -10         21          8      50.70       7.93      46.37      -1.07
      7345        -10         21         10      43.33      11.36      47.54      -2.44
      7346        -10         21         11      32.76       8.40      17.12      -1.19
      7347        -10         21         13      31.30       8.83      17.51       1.91
      7348        -10         21         14      31.62       8.23      30.71       0.44
      7349        -10         21         15      30.94       9.94      12.52       0.73
      7350        -10         21         16      41.78       6.82      33.76       2.59
      7351        -10         21         17      28.57       8.49      36.49       1.66
      7352        -10         21         18      31.17       6.10      22.76      -0.30
      7353        -10         22          1      26.75       5.35      47.41       2.56
      7354        -10         22          2      20.87       6.21      29.72       1.86
      7355        -10         22          5      32.20       5.29      38.16       0.72
      7356        -10         22          6      30.16       3.26      40.37       2.76
      7357        -10         22          7      33.76       5.34      32.78       1.01
      7358        -10         22          8      31.08       9.23      17.23       1.26
      7359        -10         22          9      24.59       7.00      43.59      -1.65
      7360        -10         22         10      26.22       8.14      50.07      -2.94
      7361        -10         22         11      35.54       9.27      19.57       1.29
      7362        -10         22         12      33.63       5.82      40.53       1.29
      7363        -10         22         13      32.72       7.14      25.50      -0.88
      7364        -10         22         14      58.87      10.82      60.32       1.50
      7365        -10         22         15      28.76       7.69      47.98       1.16
      7366        -10         23          1      34.03       5.96      48.93       1.75
      7367        -10         23          2      27.48       6.67      27.38      -1.00
      7368        -10         23          3      36.70      11.72      40.14       0.72
      7369        -10         23          4      25.31       6.47      37.97      -2.09
      7370        -10         23          5      27.59       5.57      27.46      -0.85
      7371        -10         23          6      23.61       6.41      28.77      -1.39
      7372        -10         23          7      29.57       5.95      42.10      -1.64
      7373        -10         23          8      34.18       6.92      35.41       1.44
      7374        -10         23          9      31.12       9.03      41.48       0.38
      7375        -10         23         10      32.59      10.48      16.14      -0.11
      7376        -10         23         11      31.13       4.59      10.45       0.69
      7377         -9          0          1      45.62       9.58      30.64       3.14
      7378         -9          0          2     108.52       7.79      71.93       3.14
      7379         -9          0          3     176.44       7.56     204.42       3.14
      7380         -9          0          4      94.46       5.68     123.75       3.14
      7381         -9          0          5      72.40       7.45      69.41       0.00
      7382         -9          0          6     239.35      12.61     221.96       3.14
      7383         -9          0          7     329.44      12.08     352.61       0.00
      7384         -9          0          8     205.56      26.83     186.96       3.14
      7385         -9          0          9      35.04       7.05      25.40       0.00
      7386         -9          0         10      55.84       5.26      34.01       3.14
      7387         -9          0         11      36.73       3.78      77.79       3.14
      7388         -9          0         12     198.94       8.54     187.18       0.00
      7389         -9          0         13     127.64       6.25     119.20       0.00
      7390         -9          0         14     127.73       4.21     123.47       3.14
      7391         -9          0         15      66.94       4.12      65.09       3.14
      7392         -9          0         16     175.04       3.80     215.62       3.14
      7393         -9          0         17     166.13       3.40     124.80       0.00
      7394         -9          0         18     114.76       3.52      65.24       3.14
      7395         -9          0         19     104.63       3.21     110.28       0.00
      7396         -9          0         20      33.04       9.62      10.82       0.00
      7397         -9          0         21     138.09       3.35     142.20       3.14
      7398         -9          0         22      41.73       3.61      39.07       0.00
      7399         -9          0         23      28.89       7.75      36.15       3.14
      7400         -9          0         24     130.48       4.99     153.24       0.00
      7401         -9          0         25      30.21       5.83      46.26       0.00
      7402         -9          0         26      66.26       4.04      43.93       3.14
      7403         -9          0         27     129.78       7.43     121.82       3.14
      7404         -9          0         28      48.21       5.71      73.05       3.14
      7405         -9          0         29      38.51       7.77      27.97       0.00
      7406         -9          0         30     112.57       9.33     102.15       0.00
      7407         -9          0         33      67.84       3.05      75.92       0.00
      7408         -9          0         34      36.78       9.54      39.42       0.00
      7409         -9          1          1      70.68       4.80      77.93      -0.63
      7410         -9          1          2     323.46       7.61     296.12      -1.46
      7411         -9          1          3     690.78       7.17     631.52       0.74
      7412         -9          1          4     269.60       7.66     226.77      -1.98
      7413         -9          1          5     117.68       4.93     112.20       0.71
      7414         -9          1          6     241.04       5.42     247.42      -2.71
      7415         -9          1          7      78.52      12.86      72.54      -1.48
      7416         -9          1          8     271.87       7.23     262.97       1.76
      7417         -9          1          9     198.62       6.18     193.11      -2.38
      7418         -9          1         10     116.14       4.16     123.59       1.48
      7419         -9          1         11      69.29       4.99      66.99      -3.12
      7420         -9          1         12      83.83      11.30      73.47       3.10
      7421         -9          1         13     147.40       6.00     198.60      -0.03
      7422         -9          1         14     214.72       4.98     196.22      -2.65
      7423         -9          1         15     124.55       4.29     101.59      -0.84
      7424         -9          1         16      89.86       4.27     110.88      -0.99
      7425         -9          1         17     152.49       3.18     138.05       1.30
      7426         -9          1         18      94.01       3.00     139.23      -0.29
      7427         -9          1         19     122.80       3.03      83.69       1.84
      7428         -9          1         20      96.05       3.05      98.94      -1.50
      7429         -9          1         21     137.45       4.95     130.86       2.54
      7430         -9          1         22     116.54       4.43      91.97      -1.90
      7431         -9          1         23     104.49       3.99     108.90      -0.31
      7432         -9          1         24      77.17       4.50      95.71      -1.16
      7433         -9          1         25      92.30       4.80      84.78       1.89
      7434         -9          1         26      90.43       3.91      69.61      -0.95
      7435         -9          1         27      38.86       4.37      60.99      -0.84
      7436         -9          1         28      38.36       3.65      36.05       1.77
      7437         -9          1         29      30.83       3.94      37.89      -1.46
      7438         -9          1         30      35.33       8.78      17.84      -0.54
      7439         -9          1         31      38.59       5.92      43.14       2.17
      7440         -9          1         32      28.87       3.46      19.84       1.11
      7441         -9          1         33      34.81       5.35      39.79      -3.06
      7442         -9          1         34      38.63       7.53      27.52       0.81
      7443         -9          2          1      71.99       3.81      99.16      -2.96
      7444         -9          2          2     439.69       5.43     438.13      -1.51
      7445         -9          2          3     269.79       6.97     298.69      -1.42
      7446         -9          2          4      45.61       8.76      89.82      -1.49
      7447         -9          2          5     270.09       2.70     292.55       0.24
      7448         -9          2          6     207.56       3.33     238.07       1.50
      7449         -9          2          7     363.08       7.16     368.50      -1.42
      7450         -9          2          8     456.32      11.01     388.62       1.16
      7451         -9          2          9     204.73       5.17     175.82      -0.60
      7452         -9          2         10     207.11       6.23     160.42      -1.88
      7453         -9          2         11     354.14       7.66     373.92      -1.55
      7454         -9          2         12     289.08       9.18     237.47      -2.93
      7455         -9          2         13     278.30       7.65     277.10      -3.10
      7456         -9          2         14     231.00       7.04     264.94      -2.63
      7457         -9          2         15     105.56       4.49     154.38      -1.62
      7458         -9          2         16      59.20       2.15      71.55      -1.53
      7459         -9          2         17      67.73       2.13      58.28      -0.34
      7460         -9          2         18      34.24       2.92      49.99       0.63
      7461         -9          2         19     111.54       2.15      75.85       2.63
      7462         -9          2         20     117.43       2.54     102.20      -1.40
      7463         -9          2         21      29.33       5.29       7.08      -0.86
      7464         -9          2         22      76.83       2.93      70.12      -3.02
      7465         -9          2         23      73.79       3.05      85.06      -1.34
      7466         -9          2         24      80.82       2.51      80.89       0.57
      7467         -9          2         25      42.51       2.41      50.44      -1.73
      7468         -9          2         26      31.59       4.92      19.15      -0.96
      7469         -9          2         27      42.90       3.56      55.31      -1.71
      7470         -9          2         28      47.38       4.09      46.38      -2.44
      7471         -9          2         29      35.04      11.10      40.45       2.20
      7472         -9          2         30      25.81       6.49      34.25       0.90
      7473         -9          2         31      28.87       8.28      38.39       2.88
      7474         -9          2         32      35.13       6.04      38.86      -0.37
      7475         -9          2         33      45.65       2.99      56.20       2.02
      7476         -9          2         34      29.60       3.45      39.03       2.58
      7477         -9          3          1     143.45       3.29     112.02      -1.99
      7478         -9          3          2     480.24       3.96     518.33       1.01
      7479         -9          3          3     298.68       6.98     321.35       2.14
      7480         -9          3          4     242.63       5.83     221.40       2.02
      7481         -9          3          5      60.94       3.11      84.32       1.58
      7482         -9          3          6     239.15       6.29     234.01       1.25
      7483         -9          3          7     241.63       5.80     228.67      -1.61
      7484         -9          3          8      98.67       7.70      80.59       2.48
      7485         -9          3          9     124.64       3.62     174.75       2.26
      7486         -9          3         10     252.13       8.30     173.39       0.68
      7487         -9          3         11     291.83       7.05     289.68      -0.07
      7488         -9          3         12     142.11       5.23     136.48      -0.49
      7489         -9          3         13     137.96       3.90     149.82       0.85
      7490         -9          3         14     167.28       4.27     159.73      -2.91
      7491         -9          3         15     121.38       4.25     120.39       2.81
      7492         -9          3         16      25.75       6.36      13.76       1.90
      7493         -9          3         17      35.97       6.97      52.81      -2.87
      7494         -9          3         18      24.26       5.43       6.49       2.55
      7495         -9          3         19     119.74       2.68     167.33       0.14
      7496         -9          3         20      81.35       1.62      50.64      -1.41
      7497         -9          3         21     147.34       3.65      98.70       0.25
      7498         -9          3         22     136.72       4.18     158.09       0.33
      7499         -9          3         23      70.07       1.82      58.59      -1.47
      7500         -9          3         24      31.83       6.17      55.82      -0.42
      7501         -9          3         25      32.86       5.83      60.11       0.36
      7502         -9          3         26      67.29       3.90      95.89      -0.19
      7503         -9          3         27      47.05       2.97      76.62       1.40
      7504         -9          3         28      37.23       5.06      20.22      -0.38
      7505         -9          3         29      28.40       4.91      25.62       1.71
      7506         -9          3         30      47.79       8.59      56.52      -0.47
      7507         -9          3         31      23.65       7.16      19.65      -2.26
      7508         -9          3         32      28.14       5.07      26.07      -0.70
      7509         -9          3         33      31.30       4.77      48.46      -2.15
      7510         -9          3         34      22.85       5.21      28.67      -1.32
      7511         -9          4          1      73.16       3.33      70.55      -0.05
      7512         -9          4          2     257.88       3.03     268.57      -2.67
      7513         -9          4          3     186.41       3.40     162.53       0.47
      7514         -9          4          4     195.48       4.79     197.55      -1.39
      7515         -9          4          5      81.65       4.30      68.35      -1.72
      7516         -9          4          6      81.59       3.41     114.87       1.73
      7517         -9          4          7     154.68       4.88     183.04      -0.59
      7518         -9          4          8     176.52       9.42     209.23      -2.03
      7519         -9          4          9      41.90       6.15      65.16      -2.87
      7520         -9          4         10     311.25       9.04     253.45      -2.98
      7521         -9          4         11     244.95       7.33     222.60       0.24
      7522         -9          4         12     174.88       5.96     184.32       2.36
      7523         -9          4         13      49.19       3.13      85.35       0.95
      7524         -9          4         14      50.78       5.07      80.29      -1.15
      7525         -9          4         15     105.17       4.07     104.87       1.91
      7526         -9          4         16      57.01       2.82      61.71      -1.88
      7527         -9          4         17      84.96       2.26      84.88       1.82
      7528         -9          4         18     123.91       4.78     133.98      -2.36
      7529         -9          4         19     152.82       4.78     114.82       1.13
      7530         -9          4         20     147.66       2.75     189.21       0.81
      7531         -9          4         21     156.65       5.25     131.45       2.72
      7532         -9          4         22      34.84       5.74      56.93       2.79
      7533         -9          4         23     108.83       3.76     111.10       0.55
      7534         -9          4         24      95.95       3.82      91.50      -1.79
      7535         -9          4         25      29.18       7.09      14.01       2.95
      7536         -9          4         26      37.99       2.34      33.01       2.62
      7537         -9          4         27      78.35       7.19      81.89       2.84
      7538         -9          4         28      57.14       2.31      73.96       3.07
      7539         -9          4         29      35.30       8.41      38.80      -2.97
      7540         -9          4         30      24.99       5.21      45.44       3.13
      7541         -9          4         31      22.65       6.50      30.41      -2.22
      7542         -9          4         32      25.95       8.40      21.12       2.08
      7543         -9          4         33      25.62       3.43      40.17      -2.41
      7544         -9          4         34      29.93       7.02      23.75      -1.21
      7545         -9          5          1     146.97       4.17     146.25       0.19
      7546         -9          5          2     288.26       3.68     228.71       3.09
      7547         -9          5          3     159.78       2.73     152.25      -2.34
      7548         -9          5          4     168.95       5.54     180.47      -2.24
      7549         -9          5          5     204.61       5.05     217.15       0.99
      7550         -9          5          6      75.14       4.05      74.55       2.29
      7551         -9          5          7     173.40       5.68     143.45      -0.10
      7552         -9          5          8     237.90       6.78     283.36      -1.95
      7553         -9          5          9     194.58       6.17     167.25       0.07
      7554         -9          5         10     237.21       6.79     240.10      -0.89
      7555         -9          5         11     157.63       6.74      92.98      -2.04
      7556         -9          5         12     148.81       5.98     129.38      -2.23
      7557         -9          5         13      30.79       9.34      46.35       0.99
      7558         -9          5         14     131.80       4.59     154.61      -1.76
      7559         -9          5         15      78.00       2.71     116.88      -2.88
      7560         -9          5         16      39.68       2.35      49.35       3.08
      7561         -9          5         17      79.97       2.70      82.90       0.61
      7562         -9          5         18      78.29       2.32      80.24      -0.82
      7563         -9          5         19      33.19       4.01      16.60       3.06
      7564         -9          5         20      33.51       4.94      26.34      -2.91
      7565         -9          5         21      85.17       4.69     103.33       2.41
      7566         -9          5         22      24.14       7.56      14.29       1.23
      7567         -9          5         23      78.51       2.79      82.96      -0.20
      7568         -9          5         24      64.38       2.58      70.10      -0.40
      7569         -9          5         25      32.30       5.37      44.97      -2.88
      7570         -9          5         26      30.57       6.66      35.07       1.87
      7571         -9          5         27      45.26       4.98      40.02      -2.53
      7572         -9          5         28      36.50       9.06      37.39      -3.01
      7573         -9          5         29      38.64       6.98      28.28      -3.12
      7574         -9          5         30      30.12       9.63      17.70      -2.51
      7575         -9          5         31      29.39       6.35      28.21       2.77
      7576         -9          5         32      33.31       3.91      32.59      -1.57
      7577         -9          5         33      47.37       6.34      52.36      -1.78
      7578         -9          5         34      23.53       6.43      54.41      -1.65
      7579         -9          6          1     202.69       3.77     151.85      -1.98
      7580         -9          6          2     155.48       3.92     170.50      -2.82
      7581         -9          6          3     455.38      11.70     400.05       3.10
      7582         -9          6          4     297.47       6.42     314.84       2.48
      7583         -9          6          5     112.20       3.71      90.89      -2.54
      7584         -9          6          6      72.25       3.00      73.14      -0.02
      7585         -9          6          7     104.35       5.24     144.63       0.18
      7586         -9          6          8     170.98       4.85     194.72       2.08
      7587         -9          6          9      31.65       7.86     104.83      -1.35
      7588         -9          6         10      29.63       6.34      41.61      -0.67
      7589         -9          6         11      75.64       2.97     122.01      -1.87
      7590         -9          6         12     102.71       4.58     116.07      -2.67
      7591         -9          6         13     184.61       4.95     181.65      -3.04
      7592         -9          6         14     124.98       4.96     138.53       2.92
      7593         -9          6         15     108.03       3.38     121.78      -2.44
      7594         -9          6         16     115.16       2.71     114.77       0.69
      7595         -9          6         17     178.79       4.50     200.83      -2.47
      7596         -9          6         18      63.83       1.56      87.13      -2.14
      7597         -9          6         19      37.15       2.50      40.20      -0.66
      7598         -9          6         20      57.39       2.74      48.09      -1.83
      7599         -9          6         21      84.65       1.31      80.76      -2.32
      7600         -9          6         22      32.15       4.50      42.07      -2.97
      7601         -9          6         23      32.85       4.62      70.19      -2.91
      7602         -9          6         24      50.91       1.12      86.40      -2.07
      7603         -9          6         25      32.96       2.90       6.36       3.07
      7604         -9          6         26      28.92       5.73      45.42      -1.96
      7605         -9          6         27      27.43       6.96      28.03      -2.92
      7606         -9          6         28      29.02       7.51      43.68      -2.50
      7607         -9          6         29      37.96       5.29      28.00       0.42
      7608         -9          6         30      27.93       7.93      10.54       0.04
      7609         -9          6         31      31.27       4.62      41.03       0.31
      7610         -9          6         32      29.97       5.70      16.12       1.54
      7611         -9          6         33      33.08       4.24      35.55       0.33
      7612         -9          7          1     101.41       3.21      85.93      -0.90
      7613         -9          7          2      37.41       2.91      80.01      -2.75
      7614         -9          7          3     199.03       4.14     217.27      -1.08
      7615         -9          7          4      67.43       3.92      55.96      -0.94
      7616         -9          7          5      83.62       3.75      49.27       1.06
      7617         -9          7          6     149.80       5.87     150.00       1.77
      7618         -9          7          7     101.39       4.81     105.18      -0.43
      7619         -9          7          8     284.14       7.43     285.31      -0.74
      7620         -9          7          9      61.35       3.46      93.05      -1.30
      7621         -9          7         10     124.44       3.49     139.55       1.30
      7622         -9          7         11     187.88       7.59     200.50       0.18
      7623         -9          7         12     141.12       5.76     146.96       0.37
      7624         -9          7         13     124.47       4.36      94.39       1.51
      7625         -9          7         14     146.10       4.43     169.77       1.21
      7626         -9          7         15      25.50       6.60      29.82       0.53
      7627         -9          7         16      69.32       2.85      70.90      -1.41
      7628         -9          7         17      45.65       3.38      54.02       1.80
      7629         -9          7         18     147.41       4.54     141.63      -1.57
      7630         -9          7         19     135.79       4.03     119.67      -3.11
      7631         -9          7         20      98.75       3.66      71.74      -0.05
      7632         -9          7         21      40.54       2.74      20.41       2.64
      7633         -9          7         22      36.43       4.86      26.88      -1.29
      7634         -9          7         23      51.08       2.37      61.59       1.41
      7635         -9          7         24      48.23       3.05      40.03       0.27
      7636         -9          7         25      77.80       2.69      76.02      -0.25
      7637         -9          7         26      33.69       3.80      42.27      -1.55
      7638         -9          7         27      43.85       4.90      48.27      -0.93
      7639         -9          7         28      31.39       4.75      51.18      -2.09
      7640         -9          7         29      63.95       3.75      88.38      -0.83
      7641         -9          7         30      30.91       4.48      37.97       2.52
      7642         -9          7         31      30.72       3.40      27.04      -1.31
      7643         -9          7         32      29.70       5.03      23.55      -0.26
      7644         -9          7         33      26.63       5.70      23.77       1.24
      7645         -9          7         34      40.76       7.28      33.65      -0.91
      7646         -9          8          1     167.94       3.28     185.69       3.08
      7647         -9          8          2      79.17       2.31      65.65      -2.99
      7648         -9          8          3     121.18       2.36     110.85       2.31
      7649         -9          8          4      80.71       2.46      87.67      -1.00
      7650         -9          8          5      29.39       4.19      49.07      -1.68
      7651         -9          8          6      96.75       3.36      92.28       3.13
      7652         -9          8          7      83.11       1.50      62.17       2.35
      7653         -9          8          8      48.35       1.80      45.09      -0.76
      7654         -9          8          9     116.63       3.25      83.32       1.12
      7655         -9          8         10      55.22       2.13      38.15       2.44
      7656         -9          8         11      87.68       1.88      66.10      -2.70
      7657         -9          8         12     122.78       5.19     124.73       2.33
      7658         -9          8         13     109.90       4.18      64.15      -2.39
      7659         -9          8         14      56.43       2.67      37.28       2.80
      7660         -9          8         15      84.66       2.64      66.96      -0.43
      7661         -9          8         16      80.98       3.46      76.67      -2.31
      7662         -9          8         17     125.74       3.26     144.41      -1.79
      7663         -9          8         18      66.54       3.05      60.14       0.77
      7664         -9          8         19     116.12       3.26     113.73      -2.40
      7665         -9          8         20      67.42       1.18      73.65       2.87
      7666         -9          8         21     137.15       5.40     110.02      -2.51
      7667         -9          8         22      27.72       8.10      50.75       2.92
      7668         -9          8         23      87.70       2.75     109.04      -1.55
      7669         -9          8         24      31.66       5.08      37.32      -2.04
      7670         -9          8         25      45.19       3.51      18.49      -0.53
      7671         -9          8         26      38.09       8.43      35.31       0.32
      7672         -9          8         27      25.04       6.07      23.84      -0.47
      7673         -9          8         28      32.40       6.90      14.92       1.59
      7674         -9          8         29      39.04       2.97      54.63      -0.04
      7675         -9          8         31      26.72       4.34      14.19       3.09
      7676         -9          8         32      28.18       4.34      38.54      -0.74
      7677         -9          8         33      24.09       6.26      32.61       2.74
      7678         -9          9          1      87.71       2.85      61.34      -2.01
      7679         -9          9          2     267.29       4.41     271.65      -0.92
      7680         -9          9          3      52.58       1.25      36.26       1.91
      7681         -9          9          4     137.68       3.09     147.59       2.95
      7682         -9          9          5     157.22       5.15     180.86      -1.65
      7683         -9          9          6     134.04       3.25     147.84      -1.74
      7684         -9          9          7      55.90       1.48      14.08      -0.54
      7685         -9          9          8     185.80       7.11     218.12       0.66
      7686         -9          9          9     174.22       5.39     172.03      -0.44
      7687         -9          9         10     101.09       3.64     120.52      -2.73
      7688         -9          9         11      75.64       1.81     103.85      -2.67
      7689         -9          9         12      44.20       1.81      51.48      -0.25
      7690         -9          9         13      70.95       1.35      47.49       2.80
      7691         -9          9         14      70.04       2.17      88.69       2.58
      7692         -9          9         15      71.51       2.51      51.81       0.99
      7693         -9          9         16     137.36       3.95     165.98       0.31
      7694         -9          9         17      84.28       2.63      82.81       2.71
      7695         -9          9         18      46.19       0.87      45.94       1.66
      7696         -9          9         19      93.34       3.59     122.64       2.58
      7697         -9          9         20     153.45       5.98     147.52       1.35
      7698         -9          9         21      21.46       5.23      26.31       0.80
      7699         -9          9         22      26.47       7.72      39.14      -1.35
      7700         -9          9         23      95.85       3.70      82.28       2.94
      7701         -9          9         24      46.39       1.23      47.15      -3.12
      7702         -9          9         25      30.94       6.21      19.80       2.79
      7703         -9          9         27      32.51       4.54      69.61      -1.13
      7704         -9          9         28      52.02       3.81      56.89       3.00
      7705         -9          9         29      23.94       6.27      15.42       1.90
      7706         -9          9         30      34.45       3.78      40.91      -2.80
      7707         -9          9         32      21.33       6.84      31.90      -1.38
      7708         -9         10          1     130.94       3.33     139.78       0.72
      7709         -9         10          2     119.44       3.48     105.88       1.61
      7710         -9         10          3      64.60       2.33      51.21       1.02
      7711         -9         10          4      94.22       2.90      85.62       0.90
      7712         -9         10          5      79.83       2.47      83.76       0.79
      7713         -9         10          6      75.16       4.04      45.00      -2.48
      7714         -9         10          7      72.92       2.64      98.22      -0.80
      7715         -9         10          8     272.37       6.00     287.86       1.43
      7716         -9         10          9      30.19       4.02      23.86      -1.36
      7717         -9         10         10     118.03       2.48     126.08      -1.56
      7718         -9         10         11     160.22       6.77     175.75      -1.23
      7719         -9         10         12     143.66       4.32     156.35      -2.07
      7720         -9         10         13      30.19       4.63      35.57      -1.01
      7721         -9         10         14     108.07       3.06      70.59      -1.15
      7722         -9         10         15      83.59       1.88      74.41      -1.20
      7723         -9         10         16      27.58       5.93      24.25       0.11
      7724         -9         10         17      69.20       2.27      84.73       1.51
      7725         -9         10         18      30.61       3.84      81.00       2.09
      7726         -9         10         19     109.75       4.20     125.08      -1.74
      7727         -9         10         20      32.27       2.00      60.35      -0.53
      7728         -9         10         21      25.06       6.12       5.03       0.89
      7729         -9         10         22      70.85       3.39      89.73       1.79
      7730         -9         10         23      28.16       6.57      15.94      -2.91
      7731         -9         10         24      50.15       5.17      87.53       2.50
      7732         -9         10         26      62.86       3.38      74.79       2.15
      7733         -9         10         27      28.24       5.72      40.52      -2.95
      7734         -9         10         28      27.05       4.67      39.25      -3.11
      7735         -9         10         29      28.06       6.66      35.87       2.83
      7736         -9         10         30      37.67       2.87      45.43      -0.09
      7737         -9         10         31      28.31       7.49      20.33      -2.05
      7738         -9         11          1      48.16       3.41      38.44      -0.45
      7739         -9         11          2     166.26       4.23     190.16       2.21
      7740         -9         11          3      83.85       2.03      88.24      -2.78
      7741         -9         11          4      83.67       1.55      95.14      -2.99
      7742         -9         11          5      47.38       1.62      45.95      -0.42
      7743         -9         11          6     156.99       4.36     121.54      -1.34
      7744         -9         11          7      56.29       2.45      58.11      -0.33
      7745         -9         11          8      29.23       4.34      32.37      -2.39
      7746         -9         11          9      54.41       1.72      56.08       0.24
      7747         -9         11         10      45.24       2.44      58.64      -3.06
      7748         -9         11         11     131.43       4.16     147.61       3.01
      7749         -9         11         12      47.72       1.63      85.17       1.20
      7750         -9         11         13      87.86       1.65      79.07       1.93
      7751         -9         11         14      87.67       1.57      72.20       1.69
      7752         -9         11         15      70.55       2.02      91.03      -2.71
      7753         -9         11         16      77.58       2.42     105.85       2.07
      7754         -9         11         17      49.30       2.04      35.32      -1.63
      7755         -9         11         18      65.96       2.78      88.68      -0.39
      7756         -9         11         19      83.24       2.14      85.36       3.14
