                    h          k          l         FP      SIGFP      FCalc    PHICalc
      4405        -17          4          4     117.49       4.80     110.67       0.49
      4406        -17          4          5      69.79       5.81     109.64       1.98
      4407        -17          4          6     167.72       4.24     165.14       0.20
      4408        -17          4          7     106.87       4.24     154.55      -3.11
      4409        -17          4          8     198.57       5.81     171.71      -2.31
      4410        -17          4          9     164.32       5.81     161.59       2.63
      4411        -17          4         10      59.89      10.61      47.53      -0.54
      4412        -17          4         11     185.32       5.48     150.13       2.04
      4413        -17          4         12     151.41       3.91     114.27       0.54
      4414        -17          4         13      81.45       4.03      87.44      -1.77
      4415        -17          4         14      77.70       4.14      35.69      -0.36
      4416        -17          4         15     100.49       3.02      47.46       0.73
      4417        -17          4         16      71.76       3.81      83.27      -2.71
      4418        -17          4         17     138.36       4.71     143.41      -1.52
      4419        -17          4         18      37.40       6.07      76.71      -0.92
      4420        -17          4         19      68.47       3.82      94.11       2.65
      4421        -17          4         20      57.74       4.16      82.83       1.99
      4422        -17          4         21     102.67       3.94      55.51      -2.17
      4423        -17          4         22      65.56       7.33      56.83       2.18
      4424        -17          4         23      58.53       3.16      53.15      -0.09
      4425        -17          4         24      22.97       6.22      46.35       2.56
      4426        -17          4         25      78.65       2.49      60.68       0.37
      4427        -17          4         26      15.78       6.70      13.18       2.81
      4428        -17          4         27      64.81       3.87      50.53       2.95
      4429        -17          4         28      16.40      10.25      26.60       1.45
      4430        -17          4         29      52.03       6.96      57.03       1.27
      4431        -17          4         30      26.18       4.46       2.35       0.98
      4432        -17          5          1     216.28       5.14     207.50      -0.50
      4433        -17          5          2      58.32       5.81      75.02       2.11
      4434        -17          5          3     108.01       8.49     127.63       2.52
      4435        -17          5          4      46.01       7.93     116.08       2.07
      4436        -17          5          5     296.24       7.59     323.62       1.86
      4437        -17          5          6     133.43       4.58     132.62       2.48
      4438        -17          5          7     152.98       3.80     192.35      -2.06
      4439        -17          5          8     123.18       6.81     176.65      -1.10
      4440        -17          5          9     169.11       4.36     169.72       0.42
      4441        -17          5         10     169.16       3.58     166.55      -2.03
      4442        -17          5         11      45.71       7.15      70.06       2.25
      4443        -17          5         13      31.21       9.62      51.60       1.83
      4444        -17          5         14     119.45       3.69      85.13       1.33
      4445        -17          5         15     165.13       5.94     166.45      -0.17
      4446        -17          5         16      99.56       3.92      65.27      -0.47
      4447        -17          5         17      30.30       7.85      24.88       1.11
      4448        -17          5         18      84.35       4.16     149.22       3.09
      4449        -17          5         19      49.92       4.50      43.18       2.53
      4450        -17          5         21      25.58       8.45      10.20       0.71
      4451        -17          5         22      68.60       4.06      95.93       2.27
      4452        -17          5         23      65.76       8.02      75.68       2.00
      4453        -17          5         24      53.74       4.07      49.99       2.92
      4454        -17          5         25      21.19       6.12       4.51       0.90
      4455        -17          5         26      35.98       2.95      31.74      -2.67
      4456        -17          5         27      40.47       2.73      43.13       2.20
      4457        -17          5         28      33.48       4.56      39.27      -2.48
      4458        -17          5         29      11.52       6.73       5.70       2.26
      4459        -17          6          1     161.95       4.69     140.93       2.70
      4460        -17          6          2     131.72       4.69      66.14       2.35
      4461        -17          6          3     141.18       3.80     115.40      -1.10
      4462        -17          6          4     169.85       4.58     172.95       2.70
      4463        -17          6          5      78.49       4.47      61.96       1.52
      4464        -17          6          6      66.32       5.58     111.51      -0.45
      4465        -17          6          7      66.99       6.25     106.85       1.98
      4466        -17          6          8     176.99       5.81     176.01      -3.11
      4467        -17          6          9     286.82       4.69     252.96      -0.82
      4468        -17          6         10      91.50       4.92      64.27      -2.40
      4469        -17          6         11     161.83       3.69     189.71      -0.80
      4470        -17          6         12     161.01       4.92     196.49       2.54
      4471        -17          6         13     229.78       6.71     188.99       2.06
      4472        -17          6         14      61.01       4.93      51.97       0.62
      4473        -17          6         15      60.49       4.82     109.21      -0.34
      4474        -17          6         16      49.10       5.72      87.19      -2.58
      4475        -17          6         17      84.26       3.59      62.20       2.55
      4476        -17          6         18      30.55       7.64      19.29      -1.72
      4477        -17          6         19      27.66       8.88      53.82       0.36
      4478        -17          6         20     129.77       2.81     124.73      -2.10
      4479        -17          6         21      32.11       6.99      43.95       2.87
      4480        -17          6         22     104.14       3.72      56.56      -0.82
      4481        -17          6         23      27.79       7.46      47.08      -0.11
      4482        -17          6         24      43.90       4.53      28.11      -0.28
      4483        -17          6         26      15.66      12.03      17.05       0.07
      4484        -17          6         27      27.97      11.48      30.87       1.41
      4485        -17          6         28      35.30       3.99      35.09      -0.00
      4486        -17          6         29       3.99      37.31      17.05       1.79
      4487        -17          6         30      24.12       5.83      16.19       2.14
      4488        -17          7          1     146.62       4.69      69.56       0.60
      4489        -17          7          2     133.95       4.58     146.42       0.66
      4490        -17          7          3     226.38       6.03     231.98      -1.96
      4491        -17          7          4     236.27       7.37     234.03       2.00
      4492        -17          7          5      96.91       4.24      67.65      -2.22
      4493        -17          7          6     125.82       3.46     215.98       0.17
      4494        -17          7          7     147.70       4.69      97.68      -1.69
      4495        -17          7          8     107.30       4.35      74.45       2.13
      4496        -17          7          9     122.29       3.35     121.19       0.52
      4497        -17          7         10      70.49       5.25      75.50       1.27
      4498        -17          7         11      34.42       9.72      55.14      -3.07
      4499        -17          7         12     186.93       4.92     150.48      -2.97
      4500        -17          7         13     122.60       3.36     133.81       2.83
      4501        -17          7         14      56.75       5.15      19.94      -0.51
      4502        -17          7         15      27.67      10.64      42.88       0.14
      4503        -17          7         16      17.15      14.12      83.33       2.53
      4504        -17          7         17      56.54       4.15      72.17      -0.40
      4505        -17          7         18      40.31       6.06      56.85       3.12
      4506        -17          7         19      69.92       3.71      43.36       0.63
      4507        -17          7         20      54.92       4.61      53.60      -2.97
      4508        -17          7         21      26.36       9.01      29.35       2.14
      4509        -17          7         22      20.87       9.81      13.62       2.10
      4510        -17          7         23     102.01       3.28     111.64      -2.26
      4511        -17          7         24      21.95       9.39      28.59       0.71
      4512        -17          7         25      32.63       5.67      28.48       2.83
      4513        -17          7         26      53.34       3.29      79.73       1.64
      4514        -17          7         27       5.23      29.67      20.98       2.83
      4515        -17          7         28      19.36       6.15      27.05      -0.56
      4516        -17          7         29      14.60       7.64      20.52      -1.25
      4517        -17          8          1      52.07       7.38      34.25      -0.50
      4518        -17          8          2     160.07       5.03      75.45      -0.33
      4519        -17          8          3     125.52       4.58     167.72      -2.55
      4520        -17          8          4      47.90       6.59      87.30       2.95
      4521        -17          8          5      54.81       6.59      80.00      -0.18
      4522        -17          8          6      90.86       4.69      22.77      -1.22
      4523        -17          8          7      46.44       7.70      63.69       1.52
      4524        -17          8          8     139.11       4.69     149.52      -1.91
      4525        -17          8          9     147.07       4.91     167.06       1.92
      4526        -17          8         10     115.50       3.57      99.78      -2.33
      4527        -17          8         11      47.04       6.48      84.52       2.79
      4528        -17          8         13      56.48       5.48      51.58      -1.05
      4529        -17          8         14      87.07       3.81      62.69       1.56
      4530        -17          8         15      67.42       4.48      97.36      -1.46
      4531        -17          8         16     117.46       4.03     136.05       2.79
      4532        -17          8         17     122.28       5.38     145.79      -2.01
      4533        -17          8         18     239.05       9.54     216.41      -1.74
      4534        -17          8         19     140.61       5.28     124.68      -0.29
      4535        -17          8         20      91.48       3.26      55.13       0.32
      4536        -17          8         21      97.67       2.93      73.86      -0.47
      4537        -17          8         22      47.83       4.74      25.85      -0.15
      4538        -17          8         23     105.27       2.60      75.18      -1.41
      4539        -17          8         24      34.39       6.22      30.06      -0.48
      4540        -17          8         25      19.83       9.86      29.79      -2.45
      4541        -17          8         26      16.23      11.46      14.16      -2.04
      4542        -17          8         27      36.03       5.11      21.71      -0.50
      4543        -17          8         28      24.94       6.49      38.24       2.26
      4544        -17          8         29      22.81       5.48      46.53       1.15
      4545        -17          9          1      56.42       6.26      73.27       0.16
      4546        -17          9          2      52.94       6.92      82.80      -1.01
      4547        -17          9          3      61.86       5.92      85.53      -3.01
      4548        -17          9          5     151.47       3.46     192.39      -0.53
      4549        -17          9          6      63.29       5.69      57.11       1.10
      4550        -17          9          7      80.48       4.91      47.28       2.74
      4551        -17          9          8      98.35       3.68      81.18      -2.05
      4552        -17          9          9      51.92       6.59      46.28      -1.87
      4553        -17          9         10     187.63       4.47     133.11       0.60
      4554        -17          9         11     126.36       3.58     129.55       2.17
      4555        -17          9         12      60.69       5.59      49.25       1.53
      4556        -17          9         13     113.51       3.36     106.68      -1.11
      4557        -17          9         14      66.25       9.06     114.94      -0.93
      4558        -17          9         16     100.53       4.37     105.85       0.64
      4559        -17          9         17      11.44      23.67      26.16       2.02
      4560        -17          9         18     115.30       3.37     137.97       1.03
      4561        -17          9         19      43.61       5.84      71.74       1.83
      4562        -17          9         20      49.84       5.18      15.39      -1.43
      4563        -17          9         21      21.74      10.59       3.62      -2.21
      4564        -17          9         22      20.98      10.71      24.26       0.67
      4565        -17          9         23      14.91      15.13      18.27       2.18
      4566        -17          9         24      39.93       5.88      24.48       1.55
      4567        -17          9         25      29.00       6.57      41.68       1.98
      4568        -17          9         26      45.27       4.42      53.86      -3.01
      4569        -17          9         27      41.03       4.66      16.31      -2.08
      4570        -17          9         28      33.93       6.03      57.16      -1.42
      4571        -17          9         29      12.09      12.77      27.55       0.50
      4572        -17         10          1     124.45       7.26     112.37      -1.23
      4573        -17         10          2      41.77       9.38      35.02       2.03
      4574        -17         10          3     102.82       3.68     156.91      -2.67
      4575        -17         10          4     114.86       3.68     106.51      -1.46
      4576        -17         10          5     111.27       4.13      98.52       0.73
      4577        -17         10          6     147.54       3.24     145.02      -0.96
      4578        -17         10          7      79.69       5.25     104.92      -1.31
      4579        -17         10          9      95.79       8.04     132.13       2.28
      4580        -17         10         10     103.97       4.13      98.54      -2.63
      4581        -17         10         11      45.13       7.15      31.42       0.41
      4582        -17         10         12      37.55       8.61      96.39       2.71
      4583        -17         10         13      86.89       3.69     107.88       0.83
      4584        -17         10         14      99.81       3.80      75.51      -0.07
      4585        -17         10         15      52.07       5.71      56.68      -2.81
      4586        -17         10         16      88.30       3.81      49.81       1.70
      4587        -17         10         17      89.83       3.70      80.40      -2.95
      4588        -17         10         18      32.33       8.08      56.95      -2.19
      4589        -17         10         19      61.02       4.61      74.19       0.26
      4590        -17         10         20      21.37      11.81      16.06       1.04
      4591        -17         10         21      65.78       4.17      55.92       3.08
      4592        -17         10         22      58.30       4.29      97.14       3.13
      4593        -17         10         23      31.39       7.68      20.07       0.48
      4594        -17         10         24      84.03       2.94      62.40      -1.78
      4595        -17         10         25      30.58       6.57      29.99      -1.38
      4596        -17         10         26      47.42       4.31      61.22      -0.18
      4597        -17         10         27      23.98       8.41      31.78       2.91
      4598        -17         10         28      38.48       5.01      46.12       2.27
      4599        -17         11          1     173.58       5.47     144.19       0.59
      4600        -17         11          2     159.78       3.57     202.69      -0.06
      4601        -17         11          3      13.62      26.46       5.56       2.48
      4602        -17         11          4     124.21       4.46     113.83       2.66
      4603        -17         11          5      52.22       6.70      36.72      -0.67
      4604        -17         11          6      48.99       7.48      23.88      -1.79
      4605        -17         11          7     105.90       4.80     119.53      -0.20
      4606        -17         11          8      49.22      13.73      44.98       3.05
      4607        -17         11          9      89.63       4.35     113.70      -2.70
      4608        -17         11         10     208.13       3.46     194.14      -3.02
      4609        -17         11         11      90.70       5.47     102.62       1.31
      4610        -17         11         12      29.84      10.39      34.31       1.93
      4611        -17         11         13     105.32       8.39      92.22       0.43
      4612        -17         11         14      71.94       4.25      58.50       2.73
      4613        -17         11         15      66.72       4.93      90.74       0.49
      4614        -17         11         16      72.15       8.40      92.53       0.34
      4615        -17         11         17      50.57       5.38      53.49       1.60
      4616        -17         11         18      79.58       3.59      76.32      -0.44
      4617        -17         11         19      38.09       6.40      24.51       2.58
      4618        -17         11         20      20.25      13.05      53.59       0.60
      4619        -17         11         21     158.34       3.15     146.50       0.74
      4620        -17         11         22      45.33       5.64      32.37       2.55
      4621        -17         11         23      26.65       8.47      33.95       2.02
      4622        -17         11         24      35.51       6.45      44.72      -1.38
      4623        -17         11         25      66.59       3.74      66.09      -2.79
      4624        -17         11         26      14.52      11.68      26.47       0.84
      4625        -17         11         27      41.36       5.23      40.38      -2.53
      4626        -17         11         28       6.15      25.50       7.97      -1.82
      4627        -17         12          1      91.47       4.02      83.20      -0.49
      4628        -17         12          2     127.38       6.70      70.07      -1.01
      4629        -17         12          3      16.63      19.42      66.98      -1.41
      4630        -17         12          4      59.48       5.80      67.49      -1.43
      4631        -17         12          5      72.86       4.80     115.04      -0.08
      4632        -17         12          6     168.35       3.35     155.03       2.69
      4633        -17         12          7      44.74      15.17      87.59      -1.45
      4634        -17         12          8     167.60       2.90     110.80       1.80
      4635        -17         12          9      79.46       4.69     104.09      -1.99
      4636        -17         12         10      74.46       4.69      96.36      -0.24
      4637        -17         12         11      75.72       4.69     110.10       1.44
      4638        -17         12         12     170.95       2.79     148.49       1.99
      4639        -17         12         13     106.20       4.58     113.20      -0.49
      4640        -17         12         14      85.46       4.59      33.60       0.58
      4641        -17         12         15      33.92       8.73      14.79       1.72
      4642        -17         12         16      62.40       5.04      53.98       0.81
      4643        -17         12         17      85.55       3.81      48.68      -2.71
      4644        -17         12         18      45.90       6.85      34.66      -0.63
      4645        -17         12         19      40.89       6.74      38.47      -0.13
      4646        -17         12         21      74.54       3.60      67.20       0.18
      4647        -17         12         22      27.17       9.92      28.97       1.89
      4648        -17         12         23      31.84       7.79      29.30      -1.44
      4649        -17         12         24       9.27      23.85      14.86       1.37
      4650        -17         12         25      34.53       7.81      53.92      -2.90
      4651        -17         12         26      30.39       6.01      10.30      -0.92
      4652        -17         12         27      62.59       4.66      52.27       1.67
      4653        -17         12         28      35.28       5.46      49.47       2.43
      4654        -17         13          1      94.47       2.90      91.84       0.97
      4655        -17         13          2     147.68       2.79     168.65       0.71
      4656        -17         13          3      33.37       8.82      62.49       1.82
      4657        -17         13          4      97.73       2.01      71.22      -2.15
      4658        -17         13          5     187.07       3.35     111.07      -2.00
      4659        -17         13          6      88.57       4.80      72.75      -2.52
      4660        -17         13          7     146.02       2.79      85.16      -2.01
      4661        -17         13          8      97.17       3.12     111.34      -0.50
      4662        -17         13          9      85.36       3.35     106.57       1.09
      4663        -17         13         10      52.68       6.03      26.31      -1.73
      4664        -17         13         11      86.09       3.91      80.10      -2.11
      4665        -17         13         12     124.45       2.79     146.39      -1.25
      4666        -17         13         13      83.72       4.47      86.80       1.38
      4667        -17         13         14      31.87       9.06      51.00       0.27
      4668        -17         13         15      38.83       8.51      64.48      -2.36
      4669        -17         13         16     104.72       3.47      55.52       1.04
      4670        -17         13         17      68.72       4.60      57.85       1.88
      4671        -17         13         18     109.18       3.25      70.60       0.04
      4672        -17         13         19      63.80       4.49      68.02       2.53
      4673        -17         13         21      87.14       3.72      64.91      -3.06
      4674        -17         13         22      40.02       5.86      66.00       1.26
      4675        -17         13         23      35.78       6.21      21.92      -1.40
      4676        -17         13         25      17.77      10.30      12.44      -1.33
      4677        -17         13         26      24.38       7.37      22.59      -2.51
      4678        -17         13         27      17.95      10.56       9.60       1.10
      4679        -17         14          1      47.34       4.13      56.76      -1.53
      4680        -17         14          2      82.36       4.80      88.12       1.14
      4681        -17         14          3      74.08       3.68      45.17       1.73
      4682        -17         14          4     121.81       4.35     155.15       0.26
      4683        -17         14          5     116.11       2.23     120.65       1.70
      4684        -17         14          6     156.25       3.46     178.27      -2.23
      4685        -17         14          7     105.62       2.57      67.08      -3.09
      4686        -17         14          8      67.04       5.58      32.48       1.65
      4687        -17         14          9     141.36       3.57     141.05       0.14
      4688        -17         14         10      67.41       2.90      53.51       0.43
      4689        -17         14         11      68.10       3.80      96.74       2.19
      4690        -17         14         12     115.71       3.91     108.04       2.11
      4691        -17         14         13      14.30      25.59      53.91       2.47
      4692        -17         14         14       5.03      58.26      35.72      -0.72
      4693        -17         14         15      35.81       9.06      63.71      -2.72
      4694        -17         14         16      56.55       5.60      62.57       2.89
      4695        -17         14         17     110.29       4.15      97.17       1.53
      4696        -17         14         18     142.92       2.80     156.92      -1.25
      4697        -17         14         19      68.17       4.38     108.28      -0.97
      4698        -17         14         20      42.16       6.97      19.62       1.60
      4699        -17         14         21      65.51       4.50      62.93       0.66
      4700        -17         14         22      69.87       5.18      35.12       1.68
      4701        -17         14         23      24.83       8.92      25.38       1.87
      4702        -17         14         24      26.45       8.14      29.61      -0.97
      4703        -17         14         25      24.90       8.60      28.83       0.86
      4704        -17         14         26       7.94      24.15      41.79      -2.35
      4705        -17         14         27       6.36      28.39      30.63       1.36
      4706        -17         15          1     121.89       3.68     130.87       1.02
      4707        -17         15          2      62.71       4.02      70.72       1.36
      4708        -17         15          3     173.23       3.57     158.63      -1.02
      4709        -17         15          4     166.17       2.79     157.43      -1.75
      4710        -17         15          5     116.75       3.23     114.48      -0.58
      4711        -17         15          6     125.44       2.34     139.96      -1.16
      4712        -17         15          7      29.77      11.37      58.51       2.50
      4713        -17         15          8     104.83       4.35     126.43      -0.36
      4714        -17         15          9     157.06       2.57     158.83      -1.65
      4715        -17         15         10      45.52       7.25      31.62      -0.08
      4716        -17         15         11      63.96       4.35      75.50      -2.82
      4717        -17         15         13     119.88       2.90      97.81       0.82
      4718        -17         15         14      81.83       2.46      45.44      -2.71
      4719        -17         15         15      91.74       4.03      67.35      -0.27
      4720        -17         15         16      25.08      23.62      62.46      -0.94
      4721        -17         15         17      91.66       4.37      91.24       1.43
      4722        -17         15         18      27.37      10.66      12.34      -1.43
      4723        -17         15         21      24.20       9.34      33.48       0.57
      4724        -17         15         22      25.80      19.38      38.50      -0.62
      4725        -17         15         23      19.41      11.62      23.00       1.37
      4726        -17         15         24      31.19       7.46      24.18       2.17
      4727        -17         15         25      19.69      10.75      18.60       1.70
      4728        -17         16          1      35.04       5.80       6.69       1.34
      4729        -17         16          2      36.70       9.04      72.26       1.90
      4730        -17         16          3      70.71       5.35      65.46      -0.13
      4731        -17         16          4      98.68       4.79     116.46       0.12
      4732        -17         16          5     160.88       3.90     192.64       2.29
      4733        -17         16          6      41.25       8.03      36.62       2.33
      4734        -17         16          7      15.94      12.93      47.57       0.45
      4735        -17         16          8      19.74      17.28      35.62       0.79
      4736        -17         16          9      83.53       4.24      68.00      -2.10
      4737        -17         16         10      33.91       7.36      53.21       0.91
      4738        -17         16         11      96.98       3.35      90.04       3.13
      4739        -17         16         12      23.22      11.05      54.84       1.58
      4740        -17         16         13      86.91       5.03      77.45       1.78
      4741        -17         16         14      30.74       6.59      68.58      -1.03
      4742        -17         16         15      81.54       2.57       8.31      -1.17
      4743        -17         16         16      38.17       5.26      34.58       1.93
      4744        -17         16         17      24.20      12.66      36.62       1.41
      4745        -17         16         18      85.11       4.26      79.76       0.75
      4746        -17         16         19      17.62      15.83      23.43      -3.14
      4747        -17         16         20      38.21       7.19      39.50       1.30
      4748        -17         16         21      95.64       5.63      90.10       2.85
      4749        -17         16         22      59.03       4.84      43.41      -1.21
      4750        -17         16         23      29.89       8.01      33.41       0.63
      4751        -17         16         24      27.68       8.59      19.09      -0.09
      4752        -17         17          1      80.67       3.24      77.95      -0.21
      4753        -17         17          2      74.39       3.23      56.70      -0.57
      4754        -17         17          3      76.04       2.79      65.06      -0.73
      4755        -17         17          4      60.53       4.12      39.19       1.22
      4756        -17         17          5      20.29      12.71      75.99       0.99
      4757        -17         17          6     100.09       2.56      46.92      -2.08
      4758        -17         17          7      63.53       3.34      56.19      -0.85
      4759        -17         17          8      40.69       8.81      55.71       1.25
      4760        -17         17          9      31.55       9.14      49.74      -1.37
      4761        -17         17         10      63.13       3.57      39.00       0.42
      4762        -17         17         11      78.99       3.01      46.81      -2.79
      4763        -17         17         12      90.97       2.57      96.77       2.90
      4764        -17         17         13      44.34       5.25      41.41       1.50
      4765        -17         17         14      34.64       8.72      44.30       1.05
      4766        -17         17         15      30.19       8.50      33.24      -1.19
      4767        -17         17         16      88.41       3.69      72.86       1.15
      4768        -17         17         17      72.02       7.50      88.52       2.77
      4769        -17         17         18      54.49       5.49      76.80       0.80
      4770        -17         17         19      45.90       6.85      59.46       2.34
      4771        -17         17         20      70.67       4.61      85.92      -0.84
      4772        -17         17         21      14.17      18.34      33.82       2.25
      4773        -17         17         23      39.59       6.99      43.00       0.60
      4774        -17         17         24      31.51       7.79      34.55       2.71
      4775        -17         17         25      19.34      11.31      33.39       0.86
      4776        -17         18          1      71.95       3.12      36.54       1.47
      4777        -17         18          2      79.50       2.90      84.50       2.32
      4778        -17         18          3     103.56       3.01      61.15       2.31
      4779        -17         18          4      62.75       3.12      33.69      -1.92
      4780        -17         18          5      63.30       4.23     104.84       0.13
      4781        -17         18          6      53.49       4.01      75.21       2.17
      4782        -17         18          7      42.57       4.68      34.89       0.98
      4783        -17         18          8      98.19       4.57      50.49       2.80
      4784        -17         18          9      16.83      12.04      29.05      -1.21
      4785        -17         18         10      64.67       3.46      78.59      -1.11
      4786        -17         18         11      53.21       7.25      29.30      -1.16
      4787        -17         18         12      57.02       4.80      60.37      -1.20
      4788        -17         18         13      65.43       3.91      48.92      -1.60
      4789        -17         18         14      45.69       3.58      53.80       1.16
      4790        -17         18         15      51.76       4.58      13.76      -1.03
      4791        -17         18         16      52.59       3.47      57.32       1.57
      4792        -17         18         17      16.46      17.81      25.03       0.85
      4793        -17         18         18      76.78       3.47      80.29       0.50
      4794        -17         18         19      55.76       5.27      33.71      -1.40
      4795        -17         18         20      16.51      15.84      25.02       2.32
      4796        -17         18         24      30.15       7.68      44.76      -0.33
      4797        -17         19          1      47.51       8.59      45.40      -3.06
      4798        -17         19          2     123.63       2.79      93.39       0.07
      4799        -17         19          3      32.88      10.36      57.98       0.71
      4800        -17         19          4      31.64       5.91      33.22      -0.76
      4801        -17         19          5      58.49       3.23      36.15       0.16
      4802        -17         19          6      23.28       7.24      20.37       0.86
      4803        -17         19          7      47.35       7.35      19.14      -3.14
      4804        -17         19          8      77.10       5.01      52.02      -1.11
      4805        -17         19          9      58.17       3.12      77.25       1.31
      4806        -17         19         10     139.79       5.80     152.66      -0.80
      4807        -17         19         11      36.35      10.48      18.84      -2.73
      4808        -17         19         12      47.53       4.91      25.65      -0.43
      4809        -17         19         13      52.13       3.01      70.45      -2.39
      4810        -17         19         14      43.67       4.13      73.64       1.47
      4811        -17         19         15      47.95       5.70      29.58       0.64
      4812        -17         19         16      34.56       5.26      13.51       2.13
      4813        -17         19         17      39.18       5.15      44.43       1.56
      4814        -17         19         18      35.86       6.72      38.69       0.52
      4815        -17         19         19      24.45       5.50      45.68      -1.79
      4816        -17         19         20      23.69       9.55      28.33      -2.97
      4817        -17         19         22      26.23       9.12      29.19       0.11
      4818        -17         19         23      21.19      10.48      23.36       1.90
      4819        -17         20          1      37.46       5.80      52.00      -0.70
      4820        -17         20          2      29.87      11.70      42.82       0.61
      4821        -17         20          3      72.42       3.90      52.93      -0.00
      4822        -17         20          4      26.40      10.03      22.61      -0.63
      4823        -17         20          5      32.52      11.36      30.05      -2.59
      4824        -17         20          6     108.25       5.01      74.54       1.40
      4825        -17         20          7      63.49       4.57      85.96      -1.31
      4826        -17         20          8      75.19       3.45      64.53      -1.98
      4827        -17         20          9      59.94       2.90      62.14       0.63
      4828        -17         20         10      18.28      12.59      23.37       0.33
      4829        -17         20         11      50.06       9.59      55.20      -2.06
      4830        -17         20         12      31.45       7.81      35.67      -1.68
      4831        -17         20         13      47.76       4.46      36.88      -2.43
      4832        -17         20         15      14.30      21.12      13.68       2.58
      4833        -17         20         16      63.41       9.06      43.98      -0.48
      4834        -17         20         17      35.70       5.48      45.23       0.34
      4835        -17         20         18      31.14       5.04      25.64       0.28
      4836        -17         20         19      28.48       6.28      56.19       1.90
      4837        -17         20         20      57.14       5.05      54.65      -1.85
      4838        -17         20         21      31.81       7.87      34.05       2.84
      4839        -17         20         22       4.73      51.77      38.76       0.10
      4840        -17         21          1      79.14       3.68      54.92       0.87
      4841        -17         21          2      71.86       2.67      89.39      -1.82
      4842        -17         21          3      39.76       6.57      41.20      -2.63
      4843        -17         21          4      34.41       9.47      23.82      -1.01
      4844        -17         21          5      22.38       8.69      49.95      -1.42
      4845        -17         21          6      85.18       3.45     100.71      -0.23
      4846        -17         21          7      60.46       3.34      17.48       0.64
      4847        -17         21          8      95.32       3.01      79.42       1.62
      4848        -17         21          9      40.65       8.35      82.49      -1.62
      4849        -17         21         10      54.59       4.79      26.70       0.08
      4850        -17         21         11      72.11       3.57      74.66      -0.77
      4851        -17         21         12      36.02       9.59      37.74       1.34
      4852        -17         21         13      86.57       4.80      95.00       1.84
      4853        -17         21         14      22.33       8.26      29.54      -0.92
      4854        -17         21         15      19.77      11.28      31.35       3.00
      4855        -17         21         16      44.94       4.92      43.60      -1.08
      4856        -17         21         17      19.36       9.18      12.97      -1.51
      4857        -17         21         18      50.29       3.58      72.04      -1.92
      4858        -17         21         19       9.19      25.23       2.18      -1.19
      4859        -17         21         20      35.02       4.15      34.65       0.27
      4860        -17         21         21      21.35       6.41      30.48      -0.87
      4861        -17         22          1      42.34       9.25      44.62      -1.93
      4862        -17         22          2      27.18      11.25      15.69      -2.34
      4863        -17         22          3      45.21       8.02      25.92       1.66
      4864        -17         22          4      23.05      13.36      31.77       2.41
      4865        -17         22          5      54.77       6.79      92.37       2.24
      4866        -17         22          6      37.62       4.79      26.12      -0.34
      4867        -17         22          7      35.29       8.91      44.00      -2.84
      4868        -17         22          8      14.92      21.15      14.04       0.11
      4869        -17         22          9      16.37      18.26      15.84       2.93
      4870        -17         22         10      37.98       4.23      24.29       1.40
      4871        -17         22         11      16.94      36.21      31.56       2.53
      4872        -17         22         12      26.08       7.80      58.21      -1.48
      4873        -17         22         13      54.98       4.35      56.33      -1.21
      4874        -17         22         14      59.71       3.46      45.84      -0.42
      4875        -17         22         15      32.72       8.60      29.07      -0.68
      4876        -17         22         16      43.92       4.36      32.48      -2.24
      4877        -17         22         17      36.47       4.25      25.45      -3.01
      4878        -17         22         18      21.72      15.00      31.37       1.28
      4879        -17         22         19       8.97      15.13       2.75       1.56
      4880        -17         23          1      29.85      10.92      50.15      -2.81
      4881        -17         23          2      25.83       8.91      21.43      -1.42
      4882        -17         23          3      33.40       5.57      21.31      -0.55
      4883        -17         23          4      54.53       4.56      46.95       0.18
      4884        -17         23          5      61.20       3.34      49.38      -0.21
      4885        -17         23          6      24.15       7.12      34.10       2.76
      4886        -17         23          7      29.16       9.68      39.77      -0.98
      4887        -17         23          8      19.03      10.68      27.05       1.46
      4888        -17         23          9      36.62      10.69      36.14       3.14
      4889        -17         23         10      36.08       6.90      21.29      -1.23
      4890        -17         23         11      33.53       8.02      54.31      -2.64
      4891        -17         23         12      23.51      10.36      39.66       2.08
      4892        -17         23         13      25.31      10.48      14.77      -0.65
      4893        -17         23         14      15.84      38.16      20.91       1.53
      4894        -17         23         15      49.35       3.46      45.20      -0.95
      4895        -17         23         16      23.69       9.61      41.12       2.79
      4896        -17         23         18      38.28       4.59      52.17       1.56
      4897        -17         24          1      28.17      16.81      21.55       2.75
      4898        -17         24          2      32.28       5.68      42.44       1.92
      4899        -17         24          3      37.39       8.23      53.67       1.05
      4900        -17         24          4      34.71       8.68      41.58       2.44
      4901        -17         24          5      44.94       4.56      45.06      -1.06
      4902        -17         24          6      19.69      14.91      12.63       0.36
      4903        -17         24          7      19.91      15.69      25.78       1.35
      4904        -17         24          8      22.70      11.24      44.05      -2.40
      4905        -17         24          9      42.18       4.79      35.10       1.68
      4906        -17         24         10      36.96       5.01      50.56      -2.08
      4907        -17         24         11      23.94       8.91      19.39      -0.48
      4908        -17         24         12      18.27      15.26      31.34      -2.63
      4909        -17         24         13      34.44       7.69      27.11       1.84
      4910        -17         24         14      19.74      12.71      23.54      -2.63
      4911        -17         24         15      35.04       6.36      44.88      -1.38
      4912        -17         24         16      24.80       6.37      25.79      -2.67
