                    h          k          l         FP      SIGFP      FCalc    PHICalc          
      8423          3         14         16     318.48      85.54     321.72      -2.13
      8424          3         14         17     225.68     127.64     242.66       2.52
      8425          3         14         18     612.50      50.66     577.97      -2.23
      8426          3         14         19    1620.92      18.42    1719.16       2.80
      8427          3         14         20     913.01      55.25     792.89      -2.25
      8428          3         14         21     635.38      32.89     592.18      -2.62
      8429          3         14         22     346.61      65.11     351.85       1.53
      8430          3         14         23     772.08      32.88     829.64      -0.81
      8431          3         14         24     470.85      51.29     480.11       1.36
      8432          3         14         25     364.96      69.70     373.85       0.39
      8433          3         14         26     343.24      72.33     297.15      -0.18
      8434          3         14         27     159.78     161.09     201.34       1.02
      8435          3         14         28     627.90      46.02     624.51       1.32
      8436          3         14         29     537.81      58.51     633.70       1.28
      8437          3         14         30     557.52      54.57     596.45      -0.25
      8438          3         14         31     714.63      44.05     560.56      -1.52
      8439          3         14         32     222.87     130.83     259.76       0.87
      8440          3         14         33     335.28      90.07     259.86      -2.97
      8441          3         14         34     308.98      98.61     371.18      -0.32
      8442          3         14         35     326.07      94.01     389.03       0.22
      8443          3         14         36     300.44     101.90     254.90      -1.07
      8444          3         14         38     320.82     103.87     356.84       1.86
      8445          3         14         39     291.90     114.39     381.23       0.01
      8446          3         15          0     152.23     127.19     450.75       1.16
      8447          3         15          1     298.47      74.45     190.67       2.68
      8448          3         15          4     619.69      60.59    1185.81      -2.19
      8449          3         15          5     630.78      61.23     543.94       1.71
      8450          3         15          6     414.09      90.85     721.77      -0.35
      8451          3         15          7     423.25      88.86     224.57       0.42
      8452          3         15          8     544.29      40.15     148.05      -1.70
      8453          3         15          9     387.59     102.66     388.38       0.87
      8454          3         15         10     482.95      40.79     345.65       3.12
      8455          3         15         11     531.57      46.71     543.42       1.79
      8456          3         15         12     670.96      30.26     617.11      -0.36
      8457          3         15         13     402.53      84.19     422.46       1.85
      8458          3         15         14     151.26     190.06     195.06      -3.11
      8459          3         15         15     704.27      43.40     691.09      -0.48
      8460          3         15         16     255.77     110.46     104.61       0.37
      8461          3         15         17     589.08      51.94     500.42      -2.99
      8462          3         15         18     653.45      49.30     664.84       2.13
      8463          3         15         19     368.11      88.08     530.11       0.08
      8464          3         15         20    1342.18      26.29    1349.71       2.54
      8465          3         15         21     231.35     119.62     187.85       1.63
      8466          3         15         22     907.58      42.06    1006.36       2.94
      8467          3         15         23     496.15      90.03     509.66      -2.57
      8468          3         15         24     299.64      80.17     276.69       0.90
      8469          3         15         25     213.55     118.27     133.53      -2.04
      8470          3         15         26    1014.47      30.88     939.36       2.51
      8471          3         15         27     154.40     172.14     182.97       2.11
      8472          3         15         28     631.37      51.25     642.84      -2.32
      8473          3         15         29     711.49      42.70     731.24      -1.55
      8474          3         15         30     256.87     112.99     382.75      -2.38
      8475          3         15         31     372.48      81.46     430.29      -1.86
      8476          3         15         32     535.39      59.12     405.36       2.23
      8477          3         15         33     309.41      98.54     368.10      -2.31
      8478          3         15         34     436.84      71.60     455.18      -2.38
      8479          3         15         35     474.29      66.35     414.27      -1.41
      8480          3         15         36     436.84     151.75     515.44      -1.72
      8481          3         15         37     356.05      89.34     209.09      -1.33
      8482          3         15         38     408.60     160.29     270.16       2.35
      8483          3         16          0     484.62      57.94     302.98       1.25
      8484          3         16          1     562.22      46.08     750.46       1.07
      8485          3         16          4     575.75      69.09    1228.89       1.89
      8486          3         16          5     516.45      78.95     337.97       1.83
      8487          3         16          6     921.57      54.60    1071.47       1.41
      8488          3         16          7     309.78     132.86     343.71      -0.12
      8489          3         16          8     567.51      39.46     511.58      -1.01
      8490          3         16          9     479.99      46.68     625.48      -2.74
      8491          3         16         10     437.19      74.29     483.65       0.77
      8492          3         16         11     213.64      89.40     179.59      -1.82
      8493          3         16         12     617.17      50.61     552.97       0.73
      8494          3         16         13     226.07     133.41     160.92       1.34
      8495          3         16         14     628.20      51.91     686.34      -2.94
      8496          3         16         15     367.95      88.04     233.33       2.84
      8497          3         16         16     312.72      97.89     207.89       2.81
      8498          3         16         17     710.79      57.15     768.30       0.15
      8499          3         16         18     372.44      84.73     571.37      -1.47
      8500          3         16         19    1665.65      47.29    1812.23      -0.12
      8501          3         16         20     690.24      82.75     722.81       0.57
      8502          3         16         21     350.02     155.64     356.39      -1.64
      8503          3         16         22     334.89      74.20     276.33       1.18
      8504          3         16         23     406.44      61.72     429.98       2.55
      8505          3         16         24     247.53     118.18     323.16       0.67
      8506          3         16         25     463.52      57.12     456.22       0.56
      8507          3         16         26     520.61      53.18     614.90       0.47
      8508          3         16         27     645.97      44.64     513.62       0.23
      8509          3         16         28     203.50     136.54     242.68      -0.15
      8510          3         16         29     305.90      96.50     508.95      -0.74
      8511          3         16         30     691.20      55.79     733.01       2.24
      8512          3         16         31     618.98      51.86     757.15       1.15
      8513          3         16         32     212.67     142.44     149.05      -0.36
      8514          3         16         33     372.82      84.67     422.90       1.33
      8515          3         16         34     197.57     160.15     218.86      -0.61
      8516          3         16         35     335.40      93.20     254.44      -1.07
      8517          3         16         36     218.57     143.74     195.60       2.49
      8518          3         16         37     310.47     101.08     330.80       0.12
      8519          3         16         38     186.41     168.03     176.65      -1.20
      8520          3         17          0     500.65      48.68     630.40      -1.87
      8521          3         17          1     238.11     101.95     188.00      -1.84
      8522          3         17          3     195.95     122.30     246.40       1.17
      8523          3         17          4     229.44     101.90     293.39       0.13
      8524          3         17          5     468.67      51.27     325.45      -2.03
      8525          3         17          6     261.58      80.18     221.60      -1.62
      8526          3         17          7     411.36      80.83     416.91      -1.91
      8527          3         17          9     361.32      62.41     526.58      -2.27
      8528          3         17         10     694.96      35.47     566.65      -1.90
      8529          3         17         11     296.86     106.40     241.75       3.12
      8530          3         17         12     260.05     187.81     293.55      -0.74
      8531          3         17         13     397.91      82.08     361.92       2.64
      8532          3         17         14     430.69      78.13     512.11      -0.26
      8533          3         17         15    1064.15      36.11    1074.58       2.40
      8534          3         17         16     254.69     131.28     210.02       1.37
      8535          3         17         17     931.36      44.63    1197.06       1.20
      8536          3         17         18     184.42     170.63     171.87       1.94
      8537          3         17         19     676.57      81.37     665.21      -2.71
      8538          3         17         20     242.79     202.10     222.85       2.40
      8539          3         17         21     694.18      83.33     587.43      -1.63
      8540          3         17         22     412.02     143.03     355.53      -0.02
      8541          3         17         23     871.88      35.43     812.98       1.74
      8542          3         17         24     558.91      72.16     388.58      -2.80
      8543          3         17         25     624.48      78.06     646.64       1.97
      8544          3         17         26     972.75      45.26    1092.76      -0.95
      8545          3         17         27     335.82     117.41     282.55       0.08
      8546          3         17         28     227.59     126.58     235.85       0.73
      8547          3         17         29     929.35      66.24     867.82       1.77
      8548          3         17         30     239.38     125.92     248.07       0.36
      8549          3         17         31     311.52      99.03     434.11      -2.96
      8550          3         17         32     187.56     163.95     220.43       1.25
      8551          3         17         33     163.95     193.46     285.18      -0.17
      8552          3         17         34     226.91     141.65     223.87       2.91
      8553          3         17         35     531.20      62.30     598.53       1.82
      8554          3         17         36     363.31      89.84     309.43       2.82
      8555          3         17         37     338.39      96.40     310.42       2.97
      8556          3         18          0     550.14      53.24     501.13       0.80
      8557          3         18          1     714.98      26.94     628.98       0.19
      8558          3         18          2     754.94      40.08     650.50       1.25
      8559          3         18          3     355.40      74.89     137.24       1.75
      8560          3         18          4     468.97      44.66     335.09      -2.55
      8561          3         18          5     370.39      56.48     372.65       0.99
      8562          3         18          6     329.62      70.26     408.22      -1.63
      8563          3         18          7     318.41      69.59     374.72       1.12
      8564          3         18          8     339.37      66.30     298.52       2.39
      8565          3         18          9     466.00     105.01     356.83       0.31
      8566          3         18         10     623.44      74.81     794.44       2.93
      8567          3         18         11     522.31     109.58     633.09       0.93
      8568          3         18         12     560.96      98.41     543.14       3.13
      8569          3         18         13     539.24      62.32     385.11      -0.69
      8570          3         18         14     548.37      63.63     526.16      -0.65
      8571          3         18         15     446.65      78.05     556.16       0.91
      8572          3         18         16     501.69     106.24     450.26      -0.62
      8573          3         18         17     401.97     139.67     340.08      -2.92
      8574          3         18         18     461.60     159.99     433.25       1.38
      8575          3         18         19     456.97     114.08     334.29      -2.27
      8576          3         18         20     955.83      70.15     898.70      -0.44
      8577          3         18         21     704.69      84.56     540.89       0.46
      8578          3         18         22    1078.26      64.24    1308.67       0.15
      8579          3         18         23     358.52     160.58     302.53      -0.87
      8580          3         18         24     485.65      58.33     659.70      -0.26
      8581          3         18         25     230.69     122.55     280.54       0.74
      8582          3         18         26     252.96     115.99     213.83      -2.15
      8583          3         18         27     458.05      65.53     456.17       0.27
      8584          3         18         28     119.26     273.90     182.19       1.36
      8585          3         18         29     301.42     113.36     197.77       0.31
      8586          3         18         30     262.09     114.67     284.10      -1.12
      8587          3         18         31     368.89      83.87     247.84      -0.44
      8588          3         18         32     447.51      71.42     362.60      -0.44
      8589          3         18         33     315.15     115.97     219.04       1.32
      8590          3         18         34     558.88      58.97     615.51       0.77
      8591          3         18         35     364.94     100.90     486.77       2.74
      8592          3         18         36     183.45     180.18     247.38      -0.92
      8593          3         19          0     553.54      53.84     445.87       0.90
      8594          3         19          1     290.84      61.06     303.71       1.69
      8595          3         19          2     560.57      45.95     623.87      -0.49
      8596          3         19          3     320.93      77.44     316.30      -1.14
      8597          3         19          4     663.40      36.75     619.70      -0.33
      8598          3         19          5     401.52      77.42     620.63       0.88
      8599          3         19          6     684.19      41.98     805.00       1.52
      8600          3         19          7     468.96      73.46     602.74       2.06
      8601          3         19          8     193.46     123.94     197.45       2.95
      8602          3         19          9     344.24     133.76     259.64       1.22
      8603          3         19         10     493.02     103.59     377.77      -0.66
      8604          3         19         11     508.69     106.85     567.82      -1.77
      8605          3         19         12     340.18     150.10     287.89      -2.03
      8606          3         19         13     525.61     110.76     500.24      -2.03
      8607          3         19         14     665.78      56.36     645.50       1.71
      8608          3         19         15     678.16      55.04     691.23      -0.68
      8609          3         19         16     751.47      90.41     693.49       2.36
      8610          3         19         17    1010.17      66.82     920.17      -2.37
      8611          3         19         18     736.92      88.43     619.03       2.78
      8612          3         19         19     520.71     112.66     668.48       1.58
      8613          3         19         20     360.87     153.25     401.82       0.39
      8614          3         19         21     708.58      85.13     663.13       1.97
      8615          3         19         22     559.23     117.22     513.13       0.04
      8616          3         19         23     360.79     162.39     224.59       2.23
      8617          3         19         25     515.92      59.58     628.62       0.65
      8618          3         19         26     473.34      64.81     499.30       2.10
      8619          3         19         27     209.49     145.99     138.02       0.07
      8620          3         19         28     316.19      94.92     303.85      -1.87
      8621          3         19         29     669.02      69.39     792.50      -1.64
      8622          3         19         30     513.86      78.55     545.77       1.01
      8623          3         19         31     266.41     132.88     200.38      -0.67
      8624          3         19         32     163.64     191.13     246.10       1.31
      8625          3         19         33     180.00     193.10     264.47      -2.20
      8626          3         19         34     178.04     179.35     225.96       1.24
      8627          3         19         35     341.02      96.22     405.61      -1.70
      8628          3         19         36     371.13      94.91     441.29      -0.54
      8629          3         20          0     584.46      57.07     603.96       0.72
      8630          3         20          1     638.13      32.14     802.54       2.52
      8631          3         20          2     201.31     127.87     262.31      -3.14
      8632          3         20          3     740.84      49.17     800.48       1.02
      8633          3         20          4     518.51      48.51     623.08      -0.01
      8634          3         20          5     369.65      58.99     379.32       0.81
      8635          3         20          6     279.16      78.64     274.21      -2.75
      8636          3         20          7     338.09      70.11     268.52      -1.90
      8637          3         20          8     862.13      45.86     825.85      -0.82
      8638          3         20          9     362.88      78.60     364.65      -1.56
      8639          3         20         10     849.45      69.42     824.66      -0.21
      8640          3         20         11     578.24      88.41     509.23      -2.06
      8641          3         20         12     233.10     218.69     273.10       1.59
      8642          3         20         13     868.79      71.36    1015.20       1.89
      8643          3         20         14     496.21     112.60     473.50       2.39
      8644          3         20         15     366.55     152.51     284.70      -2.06
      8645          3         20         16     299.10     187.18     348.00      -1.11
      8646          3         20         17     191.09     306.27     179.49      -1.37
      8647          3         20         18     829.74      80.49     914.59      -0.66
      8648          3         20         19     740.68      88.99     630.51      -2.53
      8649          3         20         20     793.62      95.52     873.50       2.02
      8650          3         20         21     912.62      74.58     949.85      -1.82
      8651          3         20         22     395.12     147.84     516.17      -3.09
      8652          3         20         23     255.11     229.60     381.19       1.17
      8653          3         20         24     426.46     147.82     512.06      -2.34
      8654          3         20         25     510.16     121.00     664.80       1.15
      8655          3         20         26     468.93      66.71     397.16      -1.00
      8656          3         20         27     226.93     134.72     265.95      -0.86
      8657          3         20         28     417.23      84.36     276.15       2.63
      8658          3         20         29     512.69      62.78     623.03       0.02
      8659          3         20         30     206.64     151.71     231.14       0.93
      8660          3         20         31     361.61      89.59     296.94       1.39
      8661          3         20         32     270.06     119.66     231.37       0.29
      8662          3         20         33     332.17     115.08     359.10      -2.43
      8663          3         20         34     366.17     126.85     419.78      -1.15
      8664          3         20         35     255.67     128.16     183.55      -2.04
      8665          3         21          0     290.27     103.53     278.17      -1.23
      8666          3         21          1     511.00      61.58     478.63      -2.41
      8667          3         21          2     406.76      68.12     368.48       0.33
      8668          3         21          3     737.42      48.46     713.90       1.31
      8669          3         21          4     436.10      66.79     461.16       0.75
      8670          3         21          5     328.00      73.33     357.64       0.76
      8671          3         21          6     878.47      64.15     826.80      -1.38
      8672          3         21          7     848.89      74.61     829.28      -0.78
      8673          3         21          8     312.81      87.69     276.69       2.98
      8674          3         21          9     331.74      81.14     305.59      -1.29
      8675          3         21         10     555.44      78.51     571.57       2.80
      8676          3         21         11     560.60      93.54     657.72       1.65
      8677          3         21         15     422.39     146.46     432.19       2.42
      8678          3         21         16     464.19     161.48     481.62       0.38
      8679          3         21         17     757.01      90.87     650.12       0.13
      8680          3         21         18     545.15     115.70     398.03       2.64
      8681          3         21         19     801.97      96.08     542.90      -0.31
      8682          3         21         20     735.25      89.54     880.09      -2.87
      8683          3         21         21     400.60     164.03     242.77       2.37
      8684          3         21         22     497.94     173.17     446.14      -0.66
      8685          3         21         23     503.13     122.84     478.74      -2.19
      8686          3         21         24     278.99     220.84     322.05       2.16
      8687          3         21         25     410.95     150.27     452.48      -1.09
      8688          3         21         26     290.07     212.33     245.87       0.28
      8689          3         21         27     392.62      80.35     411.02       0.40
      8690          3         21         28     350.80      90.15     196.53       0.75
      8691          3         21         29     254.11     125.42     242.89       2.54
      8692          3         21         30     276.96     146.32     283.92       2.90
      8693          3         21         31     308.31     104.51     423.08      -1.61
      8694          3         21         32     272.38     119.53     272.72       1.16
      8695          3         21         33     298.50     109.08     326.85      -0.12
      8696          3         21         34     319.40     101.90     409.38      -0.61
      8697          3         22          0     651.23      66.76     608.48      -1.79
      8698          3         22          1     257.17     114.52     257.96      -2.58
      8699          3         22          2     337.61     117.11     351.49       0.06
      8700          3         22          3     955.73      44.48     929.85      -3.00
      8701          3         22          4     353.84      85.68     303.28       3.12
      8702          3         22          5     424.42      60.16     353.79      -2.35
      8703          3         22          6     776.12      57.54     959.83      -0.79
      8704          3         22          7     817.20      56.88     847.75      -0.05
      8705          3         22          8     452.34      69.29     387.83       1.53
      8706          3         22          9     799.32      52.94     701.49       0.35
      8707          3         22         10     524.10      80.38     594.82       1.73
      8708          3         22         16     439.50     152.16     372.19      -2.64
      8709          3         22         17     447.94     155.41     330.37       1.67
      8710          3         22         18     430.93     149.52     359.35      -2.62
      8711          3         22         19     404.12     156.03     329.87       0.07
      8712          3         22         20     552.93     118.81     538.79      -0.47
      8713          3         22         21     319.20     205.62     293.78       0.10
      8714          3         22         22     748.67      92.69     792.20       1.95
      8715          3         22         23     539.76     127.92     559.84       0.42
      8716          3         22         24     372.00     186.00     451.50       2.68
      8717          3         22         25     433.33     150.10     484.50      -2.39
      8718          3         22         26     385.67     167.71     367.96       2.87
      8719          3         22         27     425.46     152.04     368.71      -2.30
      8720          3         22         28     279.28     116.15     307.66      -1.05
      8721          3         22         29     234.90     138.33     251.07      -1.57
      8722          3         22         30     131.80     285.13     146.71       2.88
      8723          3         22         31     242.06     133.10     255.18      -0.77
      8724          3         22         32     352.32      95.26     283.77       0.94
      8725          3         22         33     249.23     130.49     287.40       1.39
      8726          3         23          0     125.52     266.07     113.21      -1.27
      8727          3         23          1     705.90      51.64     659.30      -0.12
      8728          3         23          2     347.66     120.90     353.19       3.14
      8729          3         23          3     534.47      64.03     697.64      -1.23
      8730          3         23          4     742.78      54.88     578.09      -0.15
      8731          3         23          5     576.76      69.24     550.28      -1.07
      8732          3         23          6     979.62      44.41     902.84       0.52
      8733          3         23          7     519.77      63.34     504.82       1.38
      8734          3         23          8     331.01     114.91     328.55      -0.98
      8735          3         23          9     370.14     128.60     368.66      -2.24
      8736          3         23         10     457.55      95.95     285.84      -1.28
      8737          3         23         11     574.97      69.18     623.63      -1.19
      8738          3         23         17     765.04      91.96     827.72       2.39
      8739          3         23         18     258.25     243.90     288.23       2.84
      8740          3         23         19     608.40     127.81     491.23       2.87
      8741          3         23         20     508.59     176.70     509.19       2.98
      8742          3         23         21     426.40     161.69     302.94       1.67
      8743          3         23         23     681.89     106.26     704.02       1.02
      8744          3         23         24     307.03     224.89     419.71       0.22
      8745          3         23         25     482.35     167.52     463.05      -0.15
      8746          3         23         26     266.58     242.47     446.54       1.59
      8747          3         23         27     331.10     207.26     316.61       1.29
      8748          3         23         28     526.61     122.53     385.73       2.15
      8749          3         23         29     310.87     104.28     461.00       0.73
      8750          3         23         30     179.87     179.87     192.88      -0.52
      8751          3         23         31     288.70     113.39     264.00      -3.14
      8752          3         23         32     295.21     108.83     334.31      -0.90
      8753          3         24          0     331.03     114.91     413.00       2.61
      8754          3         24          1     256.55     160.59     290.42       0.70
      8755          3         24          2     653.99      53.52     790.39       2.78
      8756          3         24          3     613.42      59.38     639.82      -0.83
      8757          3         24          4     689.66      56.77     687.69       0.80
      8758          3         24          5     499.06      76.33     550.15       0.46
      8759          3         24          6     949.05      47.62    1175.13       1.05
      8760          3         24          7     351.52     121.96     318.11       1.38
      8761          3         24          8     750.54      55.43     890.71      -0.48
      8762          3         24          9     489.64      74.98     372.33      -1.37
      8763          3         24         10     878.77      52.15     937.25      -1.23
      8764          3         24         11     374.80     130.36     440.90      -2.87
      8765          3         24         12     688.89      67.13     633.77       2.88
      8766          3         24         18     654.59     101.61     688.78      -0.48
      8767          3         24         19     470.88     163.47     276.54      -0.04
      8768          3         24         20     485.82     168.67     568.97       1.79
      8769          3         24         21      85.96     772.95     298.63       1.38
      8770          3         24         22     595.14     125.02     502.38      -1.01
      8771          3         24         23     496.13     172.54     394.24      -2.53
      8772          3         24         24     425.79     170.58     440.78      -1.52
      8773          3         24         25     442.04     155.59     416.63       0.54
      8774          3         24         26     255.19     283.83     202.53      -0.93
      8775          3         24         27     361.28     225.88     369.26       2.60
      8776          3         24         28     330.67     207.00     471.25       1.54
      8777          3         24         29     325.46     102.19     411.54      -2.34
      8778          3         24         30     309.17     151.01     201.13       1.20
      8779          3         24         31     266.86     126.27     195.29      -2.54
      8780          3         25          0     807.92      59.34     787.81       2.59
      8781          3         25          2     680.53      56.06     768.69       1.27
      8782          3         25          3     926.77      49.53     856.94       0.17
      8783          3         25          4     312.78     114.04     302.55      -3.14
      8784          3         25          5     646.31      62.55     679.83       1.89
      8785          3         25          6     377.83      94.46     453.85      -2.73
      8786          3         25          7     493.06      75.55     502.64      -2.28
      8787          3         25          8     394.65      87.27     259.96       0.21
      8788          3         25          9     434.32      91.16     410.76       0.91
      8789          3         25         10     526.06      80.73     450.57      -1.44
      8790          3         25         11     693.29      67.70     726.53       1.91
      8791          3         25         12     322.85     124.32     245.58      -1.48
      8792          3         25         20     402.59     173.65     438.96      -0.08
      8793          3         25         21     364.19     227.62     317.78      -1.97
      8794          3         25         22     226.95     308.24     115.43      -0.37
      8795          3         25         23     210.03     332.93     138.99      -1.87
      8796          3         25         24     407.68     177.51     416.80       2.98
      8797          3         25         25     488.28     169.70     346.56       2.49
      8798          3         25         26     317.92     226.90     454.95       2.77
      8799          3         25         27     433.63     166.43     514.91      -0.97
      8800          3         25         28     170.32     425.16     220.13       1.67
      8801          3         25         29     350.39     219.07     323.33       2.54
      8802          3         25         30     276.92     119.61     339.36       1.25
      8803          3         26          0     341.88     118.52     259.58       0.78
      8804          3         26          2     953.02      50.78     973.77       0.16
      8805          3         26          3     956.76      51.42    1121.76       2.58
      8806          3         26          4     434.70      91.11     360.09       1.09
      8807          3         26          5     478.23      78.73     445.51      -1.69
      8808          3         26          6     624.53      74.81     655.26      -2.55
      8809          3         26          7     647.85      63.09     720.52       0.13
      8810          3         26          8     334.94     116.41     352.32       1.72
      8811          3         26          9     465.60      97.54     501.07       1.94
      8812          3         26         10     551.36      68.92     501.36       1.60
      8813          3         26         11     616.30      74.11     524.41       0.08
      8814          3         26         12     540.17      82.55     349.12      -2.10
      8815          3         26         13     468.61      98.14     604.86       0.39
      8816          3         26         21     469.56     163.02     205.73       2.72
      8817          3         26         22     353.28     220.80     333.05       2.18
      8818          3         26         23     411.06     178.58     430.12       1.66
      8819          3         26         24     373.37     233.76     375.46       2.49
      8820          3         26         25     224.66     320.76     253.83      -2.81
      8821          3         26         26     449.30     160.37     392.03       2.76
      8822          3         26         27     317.48     226.59     382.65      -0.83
      8823          3         26         28     254.49     283.06     174.64       0.32
      8824          3         26         29     339.53     222.67     304.41       0.84
      8825          3         27          0     498.77      81.94     525.27      -0.10
      8826          3         27          1     176.20     231.46     157.82      -2.34
      8827          3         27          2     651.36      63.06     511.20      -2.23
      8828          3         27          3     737.04      60.45     806.51       2.25
      8829          3         27          4     570.56      69.53     386.16      -1.97
      8830          3         27          5     553.58      84.47     643.29       1.54
      8831          3         27          6     731.50      59.77     710.81      -1.11
      8832          3         27          7     279.95     140.30     223.44      -0.28
      8833          3         27          8     254.59     159.12     148.57      -1.03
      8834          3         27          9     411.70      92.21     437.86      -0.99
      8835          3         27         10     317.50     119.47     442.35      -0.18
      8836          3         27         11     207.74     181.78     216.21      -0.30
      8837          3         27         12     432.96     101.26     380.16       0.46
      8838          3         27         13     399.16     138.25     460.56       1.43
      8839          3         27         14     722.30      70.09     639.13      -3.07
      8840          3         27         22     382.62     191.31     333.21      -2.27
      8841          3         27         23     401.40     182.22     280.12       2.70
      8842          3         27         24     427.97     171.19     483.95      -0.78
      8843          3         27         25     352.73     220.46     430.00      -0.66
      8844          3         27         26     468.77     162.74     307.29      -1.41
      8845          3         27         27     448.65     160.14     418.87       2.72
      8846          3         27         28     406.49     176.99     417.40      -2.34
      8847          3         28          0     667.53      66.88     635.04      -0.55
      8848          3         28          1     759.60      62.33     748.81      -2.65
      8849          3         28          2     527.73      80.49     568.93      -1.37
      8850          3         28          3     759.99      62.30     724.75      -0.19
      8851          3         28          4     416.60      95.39     496.12      -0.95
      8852          3         28          5     576.13      71.37     470.91       0.78
      8853          3         28          6     361.33     125.20     349.16       1.51
      8854          3         28          7     422.89      96.64     496.16      -2.05
      8855          3         28          8     532.43      81.71     635.48       2.69
      8856          3         28          9     328.75     120.61     269.87      -1.81
      8857          3         28         10     522.56      79.75     427.14       2.12
      8858          3         28         11     374.69     129.65     415.96       2.19
      8859          3         28         12     315.01     138.71     315.72       0.18
      8860          3         28         13     252.11     173.04     333.29       1.47
      8861          3         28         14     289.02     180.80     214.69      -1.68
      8862          3         28         15     687.49      82.29     750.30      -0.44
      8863          3         28         23     330.89     220.81     249.46      -0.41
      8864          3         28         24     191.01     382.02     230.91      -2.38
      8865          3         28         25     526.38     182.58     473.72       1.50
      8866          3         28         26     435.72     167.68     471.54      -1.02
      8867          3         29          0     481.09     101.15     396.96       0.26
      8868          3         29          1     186.70     237.91     244.44       1.49
      8869          3         29          3     294.21     134.79     244.39      -2.29
      8870          3         29          4     445.13      93.30     489.22      -2.73
      8871          3         29          5     746.94      61.54     802.14      -0.89
      8872          3         29          6     676.23      66.07     651.55      -3.05
      8873          3         29          7     594.52      71.89     526.44      -0.45
      8874          3         29          8     345.14     123.68     474.55      -1.74
      8875          3         29          9     558.75      85.46     379.81      -2.95
      8876          3         29         10     619.53      74.45     370.86       0.18
      8877          3         29         11     239.49     172.18     315.88      -2.90
      8878          3         29         12     387.67     134.62     332.16      -0.20
      8879          3         29         13     308.03     147.55     325.54      -0.56
      8880          3         29         14     301.53     150.76     306.56       1.50
      8881          3         29         15     314.44     144.93     292.31       1.31
      8882          3         29         25     330.35     220.45     443.50       2.76
      8883          3         30          0     270.60     168.96     387.31       1.89
      8884          3         30          1     186.41     237.54     213.36      -0.65
      8885          3         30          3     625.67      75.05     647.15       3.08
      8886          3         30          4     406.27     101.57     481.81      -2.09
      8887          3         30          5     293.66     140.36     377.86       2.48
      8888          3         30          6     105.42     404.20     219.92      -0.75
      8889          3         30          7     182.35     233.43     213.39       0.68
      8890          3         30          8     818.51      60.13     824.67       0.62
      8891          3         30          9     798.36      65.29     811.36      -0.41
      8892          3         30         10     373.59     129.27     327.16      -0.62
      8893          3         30         11     305.04     135.07     376.62       0.66
      8894          3         30         12     588.69      73.02     810.05      -2.46
      8895          3         30         13     286.88     143.44     307.77       0.70
      8896          3         30         14     188.65     240.98     169.84       0.89
      8897          3         30         15     382.42     132.43     373.23       1.64
      8898          3         30         16     326.19     145.33     346.30       0.26
      8899          3         31          0     411.06     142.84     450.68      -2.33
      8900          3         31          1     270.11     170.60     383.87       2.62
      8901          3         31          2     483.92     101.44     426.55       0.65
      8902          3         31          3     592.37      90.44     547.82      -2.56
      8903          3         31          4     770.53      63.30     904.54      -0.73
      8904          3         31          5     396.51     137.55     452.14      -3.13
      8905          3         31          6     363.52     125.91     366.48      -2.05
      8906          3         31          7     610.72      73.60     539.07       2.20
      8907          3         31          8     192.36     230.44     193.37       1.92
      8908          3         31          9     338.19     131.02     521.52      -3.12
      8909          3         31         10     332.34     128.42     441.79      -0.93
      8910          3         31         11     280.03     174.86     230.35       2.98
      8911          3         31         12     381.93     132.26     387.71       2.95
      8912          3         31         13     358.02     124.50     412.70      -0.16
      8913          3         31         14     370.88     129.00     396.62       2.08
      8914          3         31         15     294.09     183.81     387.72      -0.51
      8915          3         31         16     294.06     183.79     339.68       0.30
      8916          3         32          0     254.87     180.02     181.51      -2.61
      8917          3         32          1     239.34     191.60     332.99      -0.40
      8918          3         32          2      61.92     741.77     290.64       1.24
      8919          3         32          4     315.96     135.41     425.93       0.87
      8920          3         32          5     502.87     105.73     646.19       1.69
      8921          3         32          6     422.22     101.20     502.53       2.75
      8922          3         32          7     297.12     148.88     220.94      -1.19
      8923          3         32          8     449.81     102.46     634.23      -3.01
      8924          3         32          9     284.79     177.84     423.95       2.79
      8925          3         32         10     392.99     136.58     252.23      -0.72
      8926          3         32         11     717.60      69.57     706.98       0.98
      8927          3         32         12     568.08      86.95     791.67      -0.22
      8928          3         32         13     385.76     133.95     455.52       0.61
      8929          3         32         14     146.17     291.70     242.09       0.43
      8930          3         32         15     226.00     208.61     227.95      -1.36
      8931          3         32         16     108.16     433.93      85.87       1.33
      8932          3         32         17     493.11     103.64     376.17      -2.50
      8933          3         32         18     386.21     133.89     331.88      -2.93
      8934          3         33          0     354.92     134.63     301.29       1.42
