 	h 	k 	l 	FP 	SIGFP 	FCalc 	PHICalc 	1	-29  	0  	6  	77.27 	35.75 	49.24 	3.14
259	-26  	4  	3  	209.07 	10.48 	167.28 	-3.01
260	-26  	4  	4  	152.23 	9.88 	153.51 	-2.56
261	-26  	4  	5  	107.25 	12.75 	163.77 	2.80
262	-26  	4  	6  	85.03 	16.20 	75.31 	-2.28
263	-26  	4  	7  	51.95 	23.67 	58.66 	2.73
264	-26  	4  	9  	227.62 	9.20 	290.59 	-2.69
265	-26  	4  	10  	247.23 	9.18 	272.96 	-2.47
266	-26  	4  	11  	101.33 	12.02 	81.35 	-1.11
267	-26  	4  	12  	162.27 	10.28 	131.64 	-2.74
268	-26  	4  	13  	88.96 	14.26 	104.52 	-2.70
269	-26  	4  	14  	42.12 	25.61 	73.06 	3.12
270	-26  	4  	15  	63.64 	17.61 	8.79 	-1.15
271	-26  	4  	16  	138.39 	10.21 	143.34 	-1.36
272	-26  	4  	17  	183.44 	11.32 	160.47 	-1.71
273	-26  	4  	18  	267.92 	9.61 	298.13 	-1.58
274	-26  	4  	19  	177.19 	9.03 	172.30 	-1.70
275	-26  	5  	1  	145.49 	11.69 	100.42 	-1.38
276	-26  	5  	2  	132.91 	12.82 	108.41 	-1.98
277	-26  	5  	3  	133.18 	9.89 	55.38 	-2.87
278	-26  	5  	4  	167.69 	9.86 	110.45 	-1.11
279	-26  	5  	5  	193.36 	12.16 	81.38 	2.46
280	-26  	5  	6  	113.80 	11.55 	39.78 	-1.96
281	-26  	5  	7  	20.17 	38.04 	60.36 	-0.53
282	-26  	5  	8  	58.67 	19.56 	19.87 	-1.21
283	-26  	5  	9  	114.22 	10.33 	47.54 	-3.08
284	-26  	5  	10  	89.36 	12.60 	123.43 	2.75
285	-26  	5  	11  	66.31 	16.58 	111.46 	1.23
286	-26  	5  	12  	93.57 	11.98 	154.77 	1.73
287	-26  	5  	13  	120.16 	9.68 	100.34 	2.06
288	-26  	5  	14  	150.06 	9.09 	90.57 	2.83
289	-26  	5  	15  	93.05 	13.05 	76.28 	-2.06
290	-26  	5  	16  	7.36 	47.58 	154.32 	-1.11
291	-26  	5  	17  	84.81 	14.70 	84.70 	-0.90
292	-26  	6  	4  	43.44 	26.64 	63.67 	0.54
293	-26  	6  	6  	32.29 	29.99 	89.62 	0.57
294	-26  	6  	7  	104.72 	12.66 	76.80 	0.22
295	-26  	6  	8  	70.63 	13.78 	46.02 	1.77
296	-26  	6  	9  	80.22 	13.75 	54.81 	2.72
297	-26  	6  	10  	153.82 	8.01 	114.05 	2.73
298	-26  	6  	11  	59.35 	16.55 	45.01 	1.71
299	-26  	6  	12  	81.45 	11.39 	70.79 	2.41
300	-26  	6  	13  	125.64 	10.23 	50.25 	1.28
301	-26  	6  	14  	92.49 	11.35 	119.02 	0.61
302	-25  	0  	1  	159.18 	18.21 	157.28 	3.14
303	-25  	0  	2  	192.22 	12.31 	204.99 	3.14
304	-25  	0  	3  	283.01 	14.62 	288.43 	3.14
305	-25  	0  	5  	121.68 	20.96 	130.85 	0.00
306	-25  	0  	6  	199.27 	12.20 	240.30 	0.00
307	-25  	0  	7  	35.94 	33.63 	14.59 	0.00
308	-25  	0  	8  	178.78 	15.62 	129.37 	3.14
309	-25  	0  	9  	180.74 	11.55 	175.14 	3.14
310	-25  	0  	10  	251.27 	10.37 	207.05 	3.14
311	-25  	0  	11  	296.81 	13.23 	174.60 	3.14
312	-25  	0  	12  	177.41 	12.06 	165.16 	3.14
313	-25  	0  	13  	181.10 	10.89 	226.80 	3.14
314	-25  	0  	14  	294.63 	13.73 	123.03 	3.14
315	-25  	0  	15  	173.05 	13.14 	93.13 	3.14
316	-25  	0  	16  	88.94 	18.24 	163.51 	3.14
317	-25  	0  	17  	134.33 	12.52 	28.64 	3.14
318	-25  	0  	19  	128.24 	14.19 	68.50 	0.00
319	-25  	0  	20  	258.35 	19.26 	173.36 	0.00
320	-25  	0  	21  	178.20 	12.45 	62.72 	0.00
321	-25  	0  	22  	83.61 	25.42 	100.00 	3.14
322	-25  	0  	24  	59.72 	31.55 	223.22 	3.14
323	-25  	1  	1  	82.81 	17.03 	115.98 	-2.59
324	-25  	1  	2  	89.06 	18.75 	130.82 	2.43
325	-25  	1  	3  	173.64 	9.35 	174.86 	3.06
326	-25  	1  	4  	51.92 	25.08 	58.58 	-2.73
327	-25  	1  	5  	96.63 	16.88 	30.63 	-2.19
328	-25  	1  	7  	164.62 	9.27 	116.65 	-2.40
329	-25  	1  	8  	146.94 	12.73 	153.65 	-2.73
330	-25  	1  	9  	63.51 	21.94 	137.60 	-1.96
331	-25  	1  	10  	77.21 	20.74 	71.44 	-1.56
332	-25  	1  	11  	29.33 	29.33 	62.14 	1.57
333	-25  	1  	12  	29.28 	27.55 	53.76 	2.21
334	-25  	1  	13  	159.30 	10.31 	194.25 	3.05
335	-25  	1  	14  	171.03 	8.58 	110.33 	-2.10
336	-25  	1  	15  	128.48 	11.42 	149.22 	-2.64
337	-25  	1  	16  	116.29 	10.83 	91.48 	-2.83
338	-25  	1  	17  	180.98 	7.97 	189.85 	-1.58
339	-25  	1  	19  	96.45 	16.45 	116.50 	-0.86
340	-25  	1  	20  	135.95 	11.33 	105.72 	-0.27
341	-25  	1  	21  	90.50 	15.84 	52.44 	0.52
342	-25  	1  	22  	47.45 	23.16 	76.39 	-2.79
343	-25  	1  	23  	103.78 	15.23 	128.68 	-2.45
344	-25  	2  	2  	63.25 	19.33 	154.78 	2.71
345	-25  	2  	3  	86.48 	16.95 	132.07 	2.66
346	-25  	2  	4  	65.89 	20.99 	111.27 	2.15
347	-25  	2  	5  	87.27 	14.55 	83.90 	-1.32
348	-25  	2  	6  	24.97 	34.25 	124.72 	-0.22
349	-25  	2  	7  	73.00 	17.38 	37.68 	-2.91
